,prior_logpdf,llh,posterior_logpdf
0,-14.572281434302466,-35.24665683044268,-49.81893826474515
1,-14.572281434302466,-35.24665683044268,-49.81893826474515
2,-14.572281434302466,-35.24665683044268,-49.81893826474515
3,-14.572281434302466,-35.24665683044268,-49.81893826474515
4,-14.666528594804616,-35.192888957242296,-49.85941755204691
5,-14.666528594804616,-35.192888957242296,-49.85941755204691
6,-14.666528594804616,-35.192888957242296,-49.85941755204691
7,-14.921136114254887,-35.2434633025704,-50.16459941682528
8,-14.921136114254887,-35.2434633025704,-50.16459941682528
9,-14.921136114254887,-35.2434633025704,-50.16459941682528
10,-14.985099350813089,-35.85358000960946,-50.838679360422546
11,-14.958787572289506,-34.976220184609794,-49.9350077568993
12,-14.855588867023995,-35.114417588466424,-49.97000645549042
13,-14.855588867023995,-35.114417588466424,-49.97000645549042
14,-14.855588867023995,-35.114417588466424,-49.97000645549042
15,-15.068900982057073,-35.12677314440883,-50.1956741264659
16,-15.399816782637556,-36.44592721835393,-51.84574400099149
17,-15.399816782637556,-36.44592721835393,-51.84574400099149
18,-15.399816782637556,-36.44592721835393,-51.84574400099149
19,-15.399816782637556,-36.44592721835393,-51.84574400099149
20,-15.399816782637556,-36.44592721835393,-51.84574400099149
21,-15.47830341671051,-36.152434554143646,-51.630737970854156
22,-15.47830341671051,-36.152434554143646,-51.630737970854156
23,-15.47830341671051,-36.152434554143646,-51.630737970854156
24,-15.837661210287257,-35.94036473661633,-51.77802594690358
25,-16.09733814016695,-35.70650554353319,-51.803843683700144
26,-16.33524787016576,-35.76088610515226,-52.09613397531802
27,-16.33524787016576,-35.76088610515226,-52.09613397531802
28,-16.14754362563809,-36.22892855814069,-52.3764721837788
29,-16.14754362563809,-36.22892855814069,-52.3764721837788
30,-15.54560400769267,-34.83474792017575,-50.380351927868425
31,-15.54560400769267,-34.83474792017575,-50.380351927868425
32,-15.759766690869384,-35.00254608499365,-50.76231277586304
33,-15.759766690869384,-35.00254608499365,-50.76231277586304
34,-15.4798021951079,-35.21741040673265,-50.69721260184056
35,-15.094182577504716,-35.617543550530186,-50.7117261280349
36,-15.094182577504716,-35.617543550530186,-50.7117261280349
37,-15.055063689985984,-35.36278851740361,-50.41785220738962
38,-15.036228163607463,-35.27882637986137,-50.31505454346882
39,-15.036228163607463,-35.27882637986137,-50.31505454346882
40,-14.808430167996852,-35.016532352195675,-49.82496252019253
41,-14.808430167996852,-35.016532352195675,-49.82496252019253
42,-14.808430167996852,-35.016532352195675,-49.82496252019253
43,-14.808430167996852,-35.016532352195675,-49.82496252019253
44,-15.010365465115607,-34.66373915030458,-49.67410461542019
45,-15.13477888325768,-34.600677896148795,-49.73545677940648
46,-15.13477888325768,-34.600677896148795,-49.73545677940648
47,-15.182594570257026,-36.01069701733646,-51.193291587593485
48,-15.182594570257026,-36.01069701733646,-51.193291587593485
