,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
852,0.0755580000000009,0.20298700000000025,0.23127109999999984,0.11560300000000012,0.23390730000000026,0.1386835999999998,0.21790499999999824,0.23333399999999926,0.8067959999999985,0.5402899999999988,0.22353999999999985,0.3637750000000004,0.31222500000000153,0.8368599000000003,0.41142499999999416,0.5550500000000014,0.14151600000000286,0.2778819999999982
853,0.10402400000000256,0.2522700000000011,0.2820929999999997,0.14412499999999895,0.28685830000000045,0.16546929999999982,0.24847399999999809,0.2770970000000048,0.9418819999999997,0.6195899999999881,0.24835000000000207,0.4524119999999989,0.4029100000000021,1.0564013,0.5325160000000011,0.7134919999999987,0.1728829999999988,0.31223899999999816
854,-9.9999e+98,0.10634600000000027,0.17539329999999964,0.07150000000000034,0.1230853000000014,0.0898083999999999,0.11644099999999824,0.1555099999999996,0.5757189999999994,0.4326599999999985,0.1841399999999993,0.2978059999999978,0.30690699999999893,0.6321037999999994,0.23754900000000134,0.34184099999999873,0.05109900000000067,0.20948299999999875
855,0.09955800000000181,0.23936899999999994,0.28774759999999944,0.14061699999999888,0.2730003000000014,0.16176499999999994,0.24026999999999887,0.26146100000000416,0.8907640000000008,0.6078399999999817,0.28182999999999936,0.539905000000001,0.534597999999999,1.1250562999999998,0.5780299999999983,0.7480340000000005,0.165694000000002,0.266058000000001
856,0.1077300000000001,0.2602840000000004,0.29249159999999996,0.14644099999999938,0.2980173000000015,0.16776899999999983,0.2742769999999979,0.284589000000004,0.9765899999999981,0.6531999999999982,0.2823400000000049,0.4681059999999988,0.3706050000000012,1.0262270000000004,0.5680140000000051,0.6990110000000023,0.1766930000000002,0.3358379999999954
857,0.11043300000000045,0.2674630000000011,0.29792929999999984,0.15158800000000028,0.30128030000000017,0.17155200000000015,0.2591399999999986,0.2816180000000017,0.9554340000000003,0.637219999999985,0.2716999999999956,0.47168800000000033,0.4509839999999983,1.0745269999999998,0.5913259999999951,0.7571280000000016,0.17430699999999888,0.3076769999999982
858,0.11221700000000112,0.2754089999999998,0.3061128999999996,0.15294899999999956,0.31155630000000123,0.1737848999999998,0.28637600000000063,0.29174000000000433,1.000622,0.6689999999999827,0.2915399999999977,0.4809279999999987,0.3976790000000001,1.0550213000000008,0.6079440000000034,0.7270939999999975,0.17418899999999837,0.3409429999999958
859,0.12712100000000248,0.30666800000000016,0.3399668999999994,0.17236800000000052,0.35003330000000155,0.19382749999999982,0.3234080000000006,0.36626300000000356,1.1440199999999976,0.765199999999993,0.3318399999999997,0.5348109999999977,0.5250219999999999,1.2447055000000002,0.6813949999999949,0.8194470000000003,0.19844799999999907,0.372087999999998
860,0.083673000000001,0.18137800000000048,0.2506737999999995,0.11711500000000008,0.23194230000000005,0.14164690000000002,0.20945599999999942,0.24495600000000195,0.820726999999998,0.5553500000000042,0.24089000000000738,0.40128199999999836,0.433326000000001,0.9471691999999994,0.42606899999999825,0.5741230000000002,0.14444199999999796,0.2714390000000009
861,0.083673000000001,0.18137800000000048,0.2506737999999995,0.11711500000000008,0.23194230000000005,0.14164690000000002,0.20945599999999942,0.24495600000000195,0.820726999999998,0.5553500000000042,0.24089000000000738,0.40128199999999836,0.433326000000001,0.9471691999999994,0.42606899999999825,0.5741230000000002,0.14444199999999796,0.2714390000000009
862,0.08414500000000302,0.22224399999999989,0.24999219999999944,0.12426600000000043,0.2532123000000013,0.1472251,0.23437299999999794,0.2383740000000003,0.8225429999999996,0.5522199999999771,0.24455000000000382,0.3769449999999992,0.3457080000000019,0.8998232000000002,0.48619099999999094,0.5838099999999997,0.15025400000000388,0.2725110000000015
863,0.11730299999999971,0.2757810000000003,0.30893009999999954,0.15524699999999925,0.316358300000001,0.1767865999999998,0.29286499999999904,0.30644500000000363,1.0445849999999979,0.6955099999999845,0.30234000000000094,0.482015999999998,0.40645800000000065,1.0894523000000005,0.5928450000000112,0.7321400000000011,0.17055600000000481,0.3511359999999968
864,0.11730299999999971,0.2757810000000003,0.30893009999999954,0.15524699999999925,0.316358300000001,0.1767865999999998,0.29286499999999904,0.30644500000000363,1.0445849999999979,0.6955099999999845,0.30234000000000094,0.482015999999998,0.40645800000000065,1.0894523000000005,0.5928450000000112,0.7321400000000011,0.17055600000000481,0.3511359999999968
865,0.08947300000000169,0.20353900000000102,0.2405930999999999,0.12269399999999919,0.24507330000000138,0.14598049999999985,0.22291099999999986,0.24596300000000326,0.8041429999999998,0.557249999999982,0.2548699999999968,0.4110209999999981,0.39232900000000015,0.9659354000000002,0.510785999999996,0.626147999999997,0.1469060000000013,0.2615499999999997
866,0.07471000000000316,0.181203,0.2191673999999999,0.11025699999999894,0.21875230000000023,0.13347249999999988,0.19541599999999804,0.2303190000000015,0.757715000000001,0.5129399999999862,0.20801000000000158,0.3581380000000003,0.29072400000000087,0.8160385999999997,0.42564799999999536,0.5532620000000001,0.13440299999999894,0.2628249999999994
867,0.1083260000000017,0.2557810000000007,0.2991206000000002,0.14947599999999994,0.30360730000000125,0.17014530000000017,0.2898639999999979,0.3087950000000035,1.062373000000001,0.7185599999999965,0.2746400000000051,0.4598349999999982,0.34361900000000034,0.9991386000000002,0.5038729999999987,0.7197240000000029,0.17029200000000344,0.3719430000000017
868,0.09287100000000237,0.2305229999999998,0.26014939999999953,0.12826699999999924,0.26237829999999995,0.15010689999999993,0.24620499999999979,0.2429340000000053,0.8673549999999999,0.5787799999999947,0.23682999999999765,0.39762699999999995,0.3085260000000005,0.8731850999999997,0.48954499999999257,0.606781999999999,0.15069400000000144,0.302191999999998
869,0.09207800000000077,0.22173599999999993,0.25280840000000016,0.12674900000000022,0.2563343000000007,0.1497234999999999,0.23397100000000037,0.25130400000000463,0.842099000000001,0.5678800000000024,0.25091000000000463,0.3914079999999984,0.34484600000000043,0.9418896999999999,0.498502000000002,0.620826000000001,0.1523469999999989,0.28309199999999635
870,0.10861900000000091,0.25101500000000065,0.28702059999999996,0.1481349999999999,0.29521130000000007,0.17070689999999988,0.2654369999999986,0.30008899999999983,1.0028809999999986,0.677819999999997,0.29240000000000066,0.4815189999999987,0.47220700000000093,1.1379968999999992,0.5653729999999939,0.7292520000000025,0.17113400000000212,0.3299289999999999
871,0.05562100000000214,0.12133400000000094,0.1890698999999998,0.08736099999999958,0.1658993000000013,0.10937239999999981,0.15561500000000095,0.19691500000000417,0.6704070000000009,0.4724199999999996,0.18058000000000618,0.3396340000000002,0.3254410000000014,0.7196992999999994,0.3111020000000053,0.42544300000000135,0.10966499999999968,0.24624500000000182
872,-9.9999e+98,0.09625400000000006,0.14145999999999948,0.06767199999999995,0.12935530000000028,0.08715349999999988,0.1223649999999985,0.1288460000000029,0.5160359999999997,0.3650599999999997,0.14260000000000161,0.2399579999999979,0.21995399999999776,0.5116119999999995,0.26588100000000736,0.30076000000000036,0.05094700000000074,0.1922879999999978
873,0.10841500000000082,0.25710100000000047,0.2920183999999999,0.1454349999999991,0.2973253000000007,0.16653949999999984,0.2748139999999992,0.27234200000000186,0.9411260000000006,0.6315199999999948,0.2845000000000084,0.46555199999999886,0.3994259999999983,1.0159574999999998,0.6025999999999954,0.696397000000001,0.1642930000000007,0.31721199999999783
874,0.07083100000000186,0.15640100000000068,0.1954224999999994,0.09792899999999882,0.18901330000000094,0.12037999999999993,0.1645569999999985,0.20571699999999993,0.6785819999999987,0.46154999999998836,0.17190000000000794,0.3150410000000008,0.27231300000000047,0.7282685999999998,0.40671700000000044,0.5167050000000017,0.1245010000000022,0.23593699999999984
875,0.06906000000000034,0.1636760000000006,0.1972018999999996,0.09647900000000043,0.19599529999999987,0.11850929999999993,0.18239099999999908,0.19713200000000342,0.6680329999999977,0.4500499999999761,0.1844600000000014,0.3237020000000008,0.22432300000000183,0.6697050999999998,0.3666070000000019,0.4607430000000008,0.11801600000000434,0.24217099999999903
876,0.0820740000000022,0.18698999999999977,0.23309170000000012,0.11748199999999898,0.2359283000000012,0.14074510000000018,0.22278999999999982,0.2460890000000049,0.8398749999999993,0.565669999999983,0.23309000000000424,0.40804800000000085,0.3227150000000023,0.8627174999999996,0.40775399999999706,0.5751929999999987,0.14474599999999782,0.29417799999999517
877,0.09759999999999991,0.23611200000000032,0.2759733999999998,0.13801400000000008,0.2744623000000015,0.16134320000000013,0.25846599999999853,0.29619399999999985,1.010355999999998,0.6849199999999769,0.26720000000000255,0.453517999999999,0.43926200000000293,0.9923479999999998,0.45456500000000233,0.6809989999999999,0.16207299999999947,0.35074399999999883
878,0.08273500000000311,0.22307200000000016,0.2645491,0.12279200000000046,0.2389853000000013,0.14637060000000002,0.20970399999999856,0.25581999999999994,0.8372880000000009,0.5687499999999943,0.23969999999999914,0.43009899999999845,0.43724000000000274,0.9983712000000002,0.46659700000000726,0.630158999999999,0.1486980000000031,0.26840899999999834
