,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
0,0.11313900000000032,0.30791400000000024,0.4313696,0.16536799999999907,0.29014830000000025,0.18481479999999983,0.19217300000000037,0.33359899999999953,1.0845079999999996,0.8445499999999981,0.30304999999999893,0.7395579999999988,0.9709719999999997,1.3573442,0.44428700000000276,0.6276860000000006,0.17072900000000146,0.26721799999999973
0,0.11313900000000032,0.30791400000000024,0.4313696,0.16536799999999907,0.29014830000000025,0.18481479999999983,0.19217300000000037,0.33359899999999953,1.0845079999999996,0.8445499999999981,0.30304999999999893,0.7395579999999988,0.9709719999999997,1.3573442,0.44428700000000276,0.6276860000000006,0.17072900000000146,0.26721799999999973
1,0.07516500000000192,0.1818540000000013,0.21688879999999955,0.10925999999999902,0.21876730000000144,0.13266240000000007,0.1981900000000003,0.22436199999999928,0.7472840000000005,0.5054299999999898,0.21739999999999782,0.3510379999999991,0.2895150000000015,0.8309750000000005,0.41539000000000215,0.5438739999999989,0.1346109999999996,0.25545199999999824
2,0.07640900000000173,0.17029600000000045,0.24798739999999952,0.11030500000000032,0.2120273000000008,0.1330423999999999,0.1879729999999995,0.22971300000000383,0.7325289999999995,0.5155399999999872,0.24154000000000053,0.4279919999999997,0.4236980000000017,0.9602879,0.4390429999999981,0.5861729999999987,0.13579200000000213,0.23409799999999592
3,0.12022900000000192,0.27414000000000094,0.3074753999999995,0.15810199999999952,0.3162813,0.17863689999999988,0.2930439999999983,0.2960470000000015,1.0081489999999995,0.7308699999999817,0.3483499999999964,0.5736019999999975,0.637636999999998,1.2393997000000008,0.7051119999999997,0.7963200000000015,0.17666100000000284,0.303291999999999
4,-9.9999e+98,0.10224100000000114,0.14475839999999973,0.0702859999999994,0.13413430000000126,0.09001780000000004,0.1275839999999988,0.1292660000000012,0.5432249999999996,0.39286999999998784,0.15465000000000373,0.26521100000000075,0.21248499999999737,0.5463798999999998,0.2845909999999918,0.32768899999999945,0.05427999999999855,0.20959299999999814
5,0.09812500000000313,0.2437300000000011,0.27157119999999946,0.13834400000000002,0.27328430000000026,0.15974060000000012,0.2351959999999984,0.2616300000000038,0.8845029999999987,0.5970700000000022,0.25276999999999816,0.4408139999999996,0.4106839999999998,1.0092642000000005,0.5300220000000024,0.6994480000000003,0.16087699999999927,0.2818770000000015
6,0.09812500000000313,0.2437300000000011,0.27157119999999946,0.13834400000000002,0.27328430000000026,0.15974060000000012,0.2351959999999984,0.2616300000000038,0.8845029999999987,0.5970700000000022,0.25276999999999816,0.4408139999999996,0.4106839999999998,1.0092642000000005,0.5300220000000024,0.6994480000000003,0.16087699999999927,0.2818770000000015
7,0.07868400000000264,0.1939869999999999,0.22984099999999952,0.11523599999999945,0.23195930000000153,0.13838289999999986,0.2112109999999987,0.23106500000000096,0.7842850000000006,0.5296999999999912,0.22835000000000605,0.39114000000000004,0.2992449999999991,0.8539218000000002,0.4444109999999881,0.5699429999999985,0.14424700000000001,0.2714870000000005
8,0.07844200000000257,0.21000500000000066,0.2320758999999999,0.11437100000000022,0.23024529999999999,0.13638189999999994,0.21072399999999902,0.22323899999999952,0.798410999999998,0.5465799999999774,0.20219000000000165,0.3501030000000007,0.24891000000000219,0.7469038000000001,0.43806299999999965,0.5491470000000014,0.13666800000000023,0.2807150000000007
