,prior_logpdf,llh,posterior_logpdf
0,-24.367520471220107,-21.25891676947485,-45.62643724069496
1,-24.367520471220107,-21.25891676947485,-45.62643724069496
2,-24.367520471220107,-21.25891676947485,-45.62643724069496
3,-24.367520471220107,-21.25891676947485,-45.62643724069496
4,-24.367520471220107,-21.25891676947485,-45.62643724069496
5,-24.722775001834982,-21.15865807384792,-45.88143307568291
6,-25.453763367777533,-20.909464330026573,-46.36322769780412
7,-25.453763367777533,-20.909464330026573,-46.36322769780412
8,-24.47609692853295,-21.04876773418367,-45.52486466271662
9,-24.31137527057918,-20.582608900788557,-44.893984171367734
10,-24.31137527057918,-20.582608900788557,-44.893984171367734
11,-24.31137527057918,-20.582608900788557,-44.893984171367734
12,-24.331189391061915,-20.775725819628686,-45.1069152106906
13,-24.331189391061915,-20.775725819628686,-45.1069152106906
14,-24.077001053952003,-21.329393402522303,-45.406394456474295
15,-24.26644857207394,-21.38333016903133,-45.64977874110527
16,-24.26644857207394,-21.38333016903133,-45.64977874110527
17,-24.552387710405608,-21.050696512916762,-45.60308422332236
18,-25.092110925951037,-21.02013100047721,-46.11224192642826
19,-25.092110925951037,-21.02013100047721,-46.11224192642826
20,-25.092110925951037,-21.02013100047721,-46.11224192642826
21,-25.581820141703176,-21.146213555645737,-46.72803369734892
22,-24.677830987774247,-20.745781260808197,-45.42361224858246
23,-25.385538149311127,-20.815186909018067,-46.2007250583292
24,-25.385538149311127,-20.815186909018067,-46.2007250583292
25,-25.385538149311127,-20.815186909018067,-46.2007250583292
26,-24.926159775099894,-21.202468264023413,-46.1286280391233
27,-24.926159775099894,-21.202468264023413,-46.1286280391233
28,-25.13799791714879,-20.875884042058647,-46.013881959207446
29,-25.162111598844433,-20.703668078585654,-45.865779677430105
30,-25.846420084808887,-21.57503474938754,-47.421454834196425
31,-25.846420084808887,-21.57503474938754,-47.421454834196425
32,-26.28045250733463,-20.666949940689914,-46.94740244802455
33,-26.28045250733463,-20.666949940689914,-46.94740244802455
34,-26.28045250733463,-20.666949940689914,-46.94740244802455
35,-26.28045250733463,-20.666949940689914,-46.94740244802455
36,-26.28045250733463,-20.666949940689914,-46.94740244802455
37,-26.28045250733463,-20.666949940689914,-46.94740244802455
38,-26.08018308215889,-20.660612353757152,-46.74079543591604
39,-26.08018308215889,-20.660612353757152,-46.74079543591604
40,-26.596474255500695,-20.660080379963425,-47.256554635464106
41,-26.596474255500695,-20.660080379963425,-47.256554635464106
42,-26.596474255500695,-20.660080379963425,-47.256554635464106
43,-26.596474255500695,-20.660080379963425,-47.256554635464106
44,-26.596474255500695,-20.660080379963425,-47.256554635464106
45,-26.226765379277893,-20.248384659076237,-46.47515003835413
46,-26.226765379277893,-20.248384659076237,-46.47515003835413
47,-26.226765379277893,-20.248384659076237,-46.47515003835413
48,-26.226765379277893,-20.248384659076237,-46.47515003835413
49,-26.226765379277893,-20.248384659076237,-46.47515003835413
50,-26.226765379277893,-20.248384659076237,-46.47515003835413
51,-26.226765379277893,-20.248384659076237,-46.47515003835413
52,-26.226765379277893,-20.248384659076237,-46.47515003835413
53,-26.226765379277893,-20.248384659076237,-46.47515003835413
54,-25.918309762193683,-20.512600090958948,-46.430909853152635
55,-25.918309762193683,-20.512600090958948,-46.430909853152635
56,-25.918309762193683,-20.512600090958948,-46.430909853152635
57,-25.918309762193683,-20.512600090958948,-46.430909853152635
58,-25.918309762193683,-20.512600090958948,-46.430909853152635
59,-28.79269300549685,-21.11905768087208,-49.91175068636893
60,-27.30237873003791,-20.702570878253056,-48.00494960829096
61,-27.225931817581788,-20.82292504659037,-48.04885686417217
62,-27.225931817581788,-20.82292504659037,-48.04885686417217
63,-27.225931817581788,-20.82292504659037,-48.04885686417217
64,-27.225931817581788,-20.82292504659037,-48.04885686417217
65,-28.465899458683662,-20.625003173721254,-49.09090263240491
66,-28.465899458683662,-20.625003173721254,-49.09090263240491
67,-28.465899458683662,-20.625003173721254,-49.09090263240491
68,-28.465899458683662,-20.625003173721254,-49.09090263240491
69,-28.465899458683662,-20.625003173721254,-49.09090263240491
70,-27.94215476523893,-20.979944712999306,-48.92209947823824
71,-26.92513871154791,-21.680248541550263,-48.60538725309817
72,-26.92513871154791,-21.680248541550263,-48.60538725309817
73,-26.92513871154791,-21.680248541550263,-48.60538725309817
74,-24.06143381519687,-22.090225922794765,-46.151659737991636
75,-24.06143381519687,-22.090225922794765,-46.151659737991636
76,-26.231470757439126,-21.720020537109413,-47.951491294548546
77,-26.231470757439126,-21.720020537109413,-47.951491294548546
78,-26.60886177119017,-21.28438072698844,-47.89324249817861
79,-25.3751952645077,-21.795812808185367,-47.17100807269307
80,-25.3751952645077,-21.795812808185367,-47.17100807269307
81,-25.3751952645077,-21.795812808185367,-47.17100807269307
82,-25.3751952645077,-21.795812808185367,-47.17100807269307
83,-25.3751952645077,-21.795812808185367,-47.17100807269307
84,-25.3751952645077,-21.795812808185367,-47.17100807269307
85,-25.3751952645077,-21.795812808185367,-47.17100807269307
86,-25.36677188925227,-21.05300208101795,-46.419773970270214
87,-27.770891002991927,-20.800689738640013,-48.571580741631934
88,-27.491240469041696,-20.779383489702425,-48.2706239587441
89,-25.3225975542678,-20.651507568120508,-45.974105122388295
90,-25.3225975542678,-20.651507568120508,-45.974105122388295
91,-24.12326525125935,-21.065078611819672,-45.188343863079005
92,-24.12326525125935,-21.065078611819672,-45.188343863079005
93,-24.12326525125935,-21.065078611819672,-45.188343863079005
94,-24.12326525125935,-21.065078611819672,-45.188343863079005
95,-25.133378936299838,-20.939009143553623,-46.07238807985346
96,-25.21292649240181,-20.133607254812173,-45.346533747213975
97,-25.078767430208945,-20.47660162729323,-45.55536905750218
98,-23.955249011521374,-20.55627335280834,-44.51152236432972
99,-26.013309143980585,-20.677414338914108,-46.690723482894704
100,-25.37671460662439,-20.98886029735382,-46.365574903978214
101,-25.37671460662439,-20.98886029735382,-46.365574903978214
102,-25.37671460662439,-20.98886029735382,-46.365574903978214
103,-24.967788664460468,-21.107547625556013,-46.07533629001648
104,-26.08523910566559,-20.940012383778807,-47.0252514894444
105,-25.06405992290325,-21.83720012407853,-46.90126004698179
106,-24.92873620731973,-21.694571471707484,-46.623307679027214
107,-24.92873620731973,-21.694571471707484,-46.623307679027214
108,-25.20427571890601,-21.21533398688385,-46.419609705789874
109,-25.20427571890601,-21.21533398688385,-46.419609705789874
110,-24.307164299138993,-21.404330860262352,-45.71149515940134
111,-25.126781310785137,-21.18837721040552,-46.315158521190654
112,-25.126781310785137,-21.18837721040552,-46.315158521190654
113,-25.89212767408348,-20.950958388036504,-46.84308606211998
114,-25.441524645635045,-20.656754112501307,-46.09827875813636
115,-25.441524645635045,-20.656754112501307,-46.09827875813636
116,-25.441524645635045,-20.656754112501307,-46.09827875813636
117,-25.441524645635045,-20.656754112501307,-46.09827875813636
118,-25.441524645635045,-20.656754112501307,-46.09827875813636
119,-25.84400097850905,-20.833661943420857,-46.67766292192992
120,-25.84400097850905,-20.833661943420857,-46.67766292192992
121,-25.84400097850905,-20.833661943420857,-46.67766292192992
122,-25.84400097850905,-20.833661943420857,-46.67766292192992
123,-25.84400097850905,-20.833661943420857,-46.67766292192992
124,-25.84400097850905,-20.833661943420857,-46.67766292192992
125,-25.84400097850905,-20.833661943420857,-46.67766292192992
126,-25.84400097850905,-20.833661943420857,-46.67766292192992
127,-25.84400097850905,-20.833661943420857,-46.67766292192992
128,-25.84400097850905,-20.833661943420857,-46.67766292192992
129,-25.84400097850905,-20.833661943420857,-46.67766292192992
130,-25.84400097850905,-20.833661943420857,-46.67766292192992
131,-24.848986762350478,-21.38900352633365,-46.23799028868413
132,-24.848986762350478,-21.38900352633365,-46.23799028868413
133,-26.61684885782281,-20.839282770458556,-47.456131628281355
134,-25.46367755621984,-21.383996746995027,-46.847674303214866
135,-25.46367755621984,-21.383996746995027,-46.847674303214866
136,-25.166281642932248,-20.936644526055122,-46.102926168987366
137,-25.166281642932248,-20.936644526055122,-46.102926168987366
138,-25.166281642932248,-20.936644526055122,-46.102926168987366
139,-25.166281642932248,-20.936644526055122,-46.102926168987366
140,-25.166281642932248,-20.936644526055122,-46.102926168987366
141,-25.166281642932248,-20.936644526055122,-46.102926168987366
142,-25.166281642932248,-20.936644526055122,-46.102926168987366
143,-25.619813714097962,-21.08918041057497,-46.70899412467293
144,-25.619813714097962,-21.08918041057497,-46.70899412467293
145,-25.72614276009604,-21.123558886873237,-46.84970164696928
146,-25.891888525017208,-20.169263127477453,-46.06115165249467
147,-25.810351861331586,-20.722030242490536,-46.532382103822115
148,-25.810351861331586,-20.722030242490536,-46.532382103822115
