,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset,p_latitude,p_longitude,p_magnitude,p_delta_logl,p_delta_logw,p_depth_offset,m_latitude,m_longitude,length,width,slip,strike,dip,depth,rake,m_depth_offset,p_m_latitude,p_m_longitude,p_length,p_width,p_slip,p_strike,p_dip,p_depth,p_rake,p_m_depth_offset,prior_logpdf,llh,posterior_logpdf,p_prior_logpdf,p_llh,p_posterior_logpdf,alpha,accepted,acceptance_rate
0,-5.01294,131.53,8.90123,0.013118600000000001,-0.019014700000000002,-1.38386,-5.001628054912095,131.5073618601894,9.001472214296532,0.017452773658868503,-0.02353722849834789,-1.9137549308653885,-5.01294,131.53,588076.0384680164,179138.57547354398,5.986354180914277,163.13413317263598,22.46903442214661,33251.10788817709,90.0,-1.38386,-5.001628054912095,131.5073618601894,670245.6378993515,189959.73202377962,7.00249464989042,162.27177989340151,22.793427492379685,34045.800378290245,90.0,-1.9137549308653885,-12.83751923505859,-48.78333188078203,-61.620851115840615,-12.999016230496403,-63.63159408194374,-76.63061031244014,3.029314797045137e-07,0.0,0.0
1,-5.01294,131.53,8.90123,0.013118600000000001,-0.019014700000000002,-1.38386,-4.967873035969526,131.6403150921185,8.853004732486307,0.013972828599428269,-0.02151593295932656,-2.243676382201503,-5.01294,131.53,588076.0384680164,179138.57547354398,5.986354180914277,163.13413317263598,22.46903442214661,33251.10788817709,90.0,-1.38386,-4.967873035969526,131.6403150921185,555964.188049993,172289.05364031938,5.573687354532511,162.04398738397106,20.429354523634373,28305.984413883198,90.0,-2.243676382201503,-12.83751923505859,-48.78333188078203,-61.620851115840615,-13.094091093058884,-42.39055729011672,-55.4846483831756,462.29477681193254,1.0,0.5
2,-4.967873035969526,131.6403150921185,8.853004732486307,0.013972828599428269,-0.02151593295932656,-2.243676382201503,-5.060061061186053,131.60697190598592,8.888192974559542,0.010779874917971432,-0.017636737441963875,-2.4793719599431587,-4.967873035969526,131.6403150921185,555964.188049993,172289.05364031938,5.573687354532511,162.04398738397106,20.429354523634373,28305.984413883198,90.0,-2.243676382201503,-5.060061061186053,131.60697190598592,575799.4381138671,178100.88481418614,5.878846987869265,166.35325647870428,21.35690540430296,30661.95077849132,90.0,-2.4793719599431587,-13.094091093058884,-42.39055729011672,-55.4846483831756,-12.903810387424858,-49.66899216647831,-62.572802553903166,0.0008349370954617521,0.0,0.3333333333333333
3,-4.967873035969526,131.6403150921185,8.853004732486307,0.013972828599428269,-0.02151593295932656,-2.243676382201503,-4.8783996149162085,131.64275843188074,8.833431637183736,0.010607931186261393,-0.02424589053279827,-2.6250611444212124,-4.967873035969526,131.6403150921185,555964.188049993,172289.05364031938,5.573687354532511,162.04398738397106,20.429354523634373,28305.984413883198,90.0,-2.243676382201503,-4.8783996149162085,131.64275843188074,538812.23338015,168916.07118680218,5.482505111842051,157.77034366480302,19.955807105762645,26956.45192278858,90.0,-2.6250611444212124,-13.094091093058884,-42.39055729011672,-55.4846483831756,-13.445150806207302,-44.3334261655413,-57.7785769717486,0.10086940803024463,0.0,0.25
4,-4.967873035969526,131.6403150921185,8.853004732486307,0.013972828599428269,-0.02151593295932656,-2.243676382201503,-5.117166461008653,131.7368667413307,8.839613950328072,0.012331430304323859,-0.01754050231770161,-2.287741667640838,-4.967873035969526,131.6403150921185,555964.188049993,172289.05364031938,5.573687354532511,162.04398738397106,20.429354523634373,28305.984413883198,90.0,-2.243676382201503,-5.117166461008653,131.7368667413307,545000.3013668929,172276.58787368145,5.429226125283657,170.09890195985082,19.24766244581169,26196.180696199863,90.0,-2.287741667640838,-13.094091093058884,-42.39055729011672,-55.4846483831756,-13.51349286522284,-inf,-inf,0.0,0.0,0.2
5,-4.967873035969526,131.6403150921185,8.853004732486307,0.013972828599428269,-0.02151593295932656,-2.243676382201503,-4.943965109114548,131.5112983181625,8.830901298310899,0.01790114276566147,-0.023800260183981386,-2.2011808137593283,-4.967873035969526,131.6403150921185,555964.188049993,172289.05364031938,5.573687354532511,162.04398738397106,20.429354523634373,28305.984413883198,90.0,-2.243676382201503,-4.943965109114548,131.5112983181625,546268.6668748148,168794.95484151677,5.3644623753285945,159.31365585221815,22.47150611053913,33000.55117254028,90.0,-2.2011808137593283,-13.094091093058884,-42.39055729011672,-55.4846483831756,-12.774402285443886,-37.98269414729477,-50.757096432738656,113.01854840702991,1.0,0.3333333333333333
6,-4.943965109114548,131.5112983181625,8.830901298310899,0.01790114276566147,-0.023800260183981386,-2.2011808137593283,-4.888942143385624,131.60799636549135,8.887783401968301,0.017659397092415385,-0.015579799446782438,-1.4708150662324324,-4.943965109114548,131.5112983181625,546268.6668748148,168794.95484151677,5.3644623753285945,159.31365585221815,22.47150611053913,33000.55117254028,90.0,-2.2011808137593283,-4.888942143385624,131.60799636549135,584704.4382580458,178895.93023615546,5.755436417323213,157.8376824605272,20.59877654992413,28374.37131957308,90.0,-1.4708150662324324,-12.774402285443886,-37.98269414729477,-50.757096432738656,-12.95103295511283,-51.40289358116448,-64.35392653627731,1.244433559909914e-06,0.0,0.2857142857142857
7,-4.943965109114548,131.5112983181625,8.830901298310899,0.01790114276566147,-0.023800260183981386,-2.2011808137593283,-4.872411991357239,131.52142690912808,8.859663056904301,0.0137294225945036,-0.02969199738466726,-1.7275671267033574,-4.943965109114548,131.5112983181625,546268.6668748148,168794.95484151677,5.3644623753285945,159.31365585221815,22.47150611053913,33000.55117254028,90.0,-2.2011808137593283,-4.872411991357239,131.52142690912808,560129.3759038416,169853.2875323933,5.742120302878423,155.8330312780609,21.936711807382256,31354.06392496348,90.0,-1.7275671267033574,-12.774402285443886,-37.98269414729477,-50.757096432738656,-12.759419960462324,-49.20638281698993,-61.96580277745226,1.3555660555311544e-05,0.0,0.25
8,-4.943965109114548,131.5112983181625,8.830901298310899,0.01790114276566147,-0.023800260183981386,-2.2011808137593283,-4.864796450565779,131.48478498516906,8.803433356244028,0.011970702418526371,-0.027309905245056696,-1.5673815620607792,-4.943965109114548,131.5112983181625,546268.6668748148,168794.95484151677,5.3644623753285945,159.31365585221815,22.47150611053913,33000.55117254028,90.0,-2.2011808137593283,-4.864796450565779,131.48478498516906,521313.83317650296,164297.4133712852,5.252427514839874,154.8831887967701,22.483201145765786,32640.9915490055,90.0,-1.5673815620607792,-12.774402285443886,-37.98269414729477,-50.757096432738656,-12.70996256513863,-39.47336368235619,-52.18332624749482,0.2402128641546021,0.0,0.2222222222222222
9,-4.943965109114548,131.5112983181625,8.830901298310899,0.01790114276566147,-0.023800260183981386,-2.2011808137593283,-4.971355557908899,131.62557358896538,8.775420253493866,0.013583159428899538,-0.023849956981771808,-2.765342113540884,-4.943965109114548,131.5112983181625,546268.6668748148,168794.95484151677,5.3644623753285945,159.31365585221815,22.47150611053913,33000.55117254028,90.0,-2.2011808137593283,-4.971355557908899,131.62557358896538,505882.6329134729,162445.7891573432,4.96949388394378,162.06199917010153,20.694844168618552,28907.13521507016,90.0,-2.765342113540884,-12.774402285443886,-37.98269414729477,-50.757096432738656,-13.058011792294288,-46.42114152370506,-59.479153315999355,0.00016295167341058342,0.0,0.2
