,prior_logpdf,llh,posterior_logpdf
0,-16.12777158439943,-39.289054106312406,-55.41682569071184
1,-16.015015846752405,-42.91731774198605,-58.93233358873846
2,-14.767823426444625,-43.25795705471828,-58.02578048116291
3,-15.57875072726819,-41.90822538478685,-57.48697611205503
4,-15.57875072726819,-41.90822538478685,-57.48697611205503
5,-16.165395882556368,-39.319436311988156,-55.48483219454452
6,-16.463974712039782,-37.005750958393655,-53.469725670433434
7,-16.463974712039782,-37.005750958393655,-53.469725670433434
8,-16.416966263011457,-35.754637547981226,-52.171603810992686
9,-16.416966263011457,-35.754637547981226,-52.171603810992686
10,-16.416966263011457,-35.754637547981226,-52.171603810992686
11,-17.23161323609286,-35.74583344158099,-52.97744667767385
12,-17.23161323609286,-35.74583344158099,-52.97744667767385
13,-17.23161323609286,-35.74583344158099,-52.97744667767385
14,-17.23161323609286,-35.74583344158099,-52.97744667767385
15,-17.23161323609286,-35.74583344158099,-52.97744667767385
16,-17.23161323609286,-35.74583344158099,-52.97744667767385
17,-17.23161323609286,-35.74583344158099,-52.97744667767385
18,-17.23161323609286,-35.74583344158099,-52.97744667767385
19,-17.23161323609286,-35.74583344158099,-52.97744667767385
20,-16.494446142118594,-35.682096842522895,-52.17654298464149
21,-16.494446142118594,-35.682096842522895,-52.17654298464149
22,-16.494446142118594,-35.682096842522895,-52.17654298464149
23,-16.494446142118594,-35.682096842522895,-52.17654298464149
24,-16.494446142118594,-35.682096842522895,-52.17654298464149
25,-16.494446142118594,-35.682096842522895,-52.17654298464149
26,-16.494446142118594,-35.682096842522895,-52.17654298464149
27,-15.819591818945437,-36.435115759093854,-52.254707578039294
28,-15.819591818945437,-36.435115759093854,-52.254707578039294
29,-15.819591818945437,-36.435115759093854,-52.254707578039294
30,-15.819591818945437,-36.435115759093854,-52.254707578039294
31,-15.819591818945437,-36.435115759093854,-52.254707578039294
32,-15.819591818945437,-36.435115759093854,-52.254707578039294
33,-15.819591818945437,-36.435115759093854,-52.254707578039294
34,-15.942027902429414,-35.19174250446765,-51.13377040689707
35,-16.167326069059868,-34.78532608252176,-50.95265215158163
36,-16.167326069059868,-34.78532608252176,-50.95265215158163
37,-16.167326069059868,-34.78532608252176,-50.95265215158163
38,-16.167326069059868,-34.78532608252176,-50.95265215158163
39,-16.167326069059868,-34.78532608252176,-50.95265215158163
40,-16.167326069059868,-34.78532608252176,-50.95265215158163
41,-16.167326069059868,-34.78532608252176,-50.95265215158163
42,-16.167326069059868,-34.78532608252176,-50.95265215158163
43,-16.167326069059868,-34.78532608252176,-50.95265215158163
44,-16.167326069059868,-34.78532608252176,-50.95265215158163
45,-16.167326069059868,-34.78532608252176,-50.95265215158163
46,-16.167326069059868,-34.78532608252176,-50.95265215158163
47,-16.167326069059868,-34.78532608252176,-50.95265215158163
48,-16.167326069059868,-34.78532608252176,-50.95265215158163
49,-16.167326069059868,-34.78532608252176,-50.95265215158163
50,-16.167326069059868,-34.78532608252176,-50.95265215158163
51,-16.167326069059868,-34.78532608252176,-50.95265215158163
52,-16.167326069059868,-34.78532608252176,-50.95265215158163
53,-16.167326069059868,-34.78532608252176,-50.95265215158163
54,-16.167326069059868,-34.78532608252176,-50.95265215158163
55,-16.167326069059868,-34.78532608252176,-50.95265215158163
56,-16.167326069059868,-34.78532608252176,-50.95265215158163
57,-16.046761509018893,-34.90102432665128,-50.947785835670174
58,-16.046761509018893,-34.90102432665128,-50.947785835670174
59,-16.046761509018893,-34.90102432665128,-50.947785835670174
60,-16.046761509018893,-34.90102432665128,-50.947785835670174
61,-16.046761509018893,-34.90102432665128,-50.947785835670174
62,-16.046761509018893,-34.90102432665128,-50.947785835670174
63,-16.046761509018893,-34.90102432665128,-50.947785835670174
