,prior_logpdf,llh,posterior_logpdf
0,-23.278931938390198,-21.951681811154717,-45.23061374954493
1,-23.278931938390198,-21.951681811154717,-45.23061374954493
2,-24.00666349239469,-21.363226239765172,-45.36988973215986
3,-24.00666349239469,-21.363226239765172,-45.36988973215986
4,-23.368561558809123,-21.577396205622826,-44.94595776443193
5,-23.368561558809123,-21.577396205622826,-44.94595776443193
6,-23.53177238272091,-21.51506407333817,-45.046836456059076
7,-23.53177238272091,-21.51506407333817,-45.046836456059076
8,-23.79109653384797,-21.412666400278347,-45.2037629341263
9,-23.79109653384797,-21.412666400278347,-45.2037629341263
10,-23.798842066648163,-21.65336847712445,-45.45221054377262
11,-23.798842066648163,-21.65336847712445,-45.45221054377262
12,-24.67286532394633,-21.267602214479247,-45.94046753842558
13,-24.817857949117144,-21.092556028606968,-45.91041397772411
14,-24.817857949117144,-21.092556028606968,-45.91041397772411
15,-24.410827907905198,-21.04696894723521,-45.45779685514041
16,-23.722430279605927,-21.670130487700405,-45.39256076730635
17,-23.722430279605927,-21.670130487700405,-45.39256076730635
18,-24.18698639222909,-22.004880995385818,-46.19186738761493
19,-24.240181849306826,-21.667128852967853,-45.90731070227468
20,-24.240181849306826,-21.667128852967853,-45.90731070227468
21,-24.57769722015848,-21.85494153102136,-46.432638751179844
22,-24.57769722015848,-21.85494153102136,-46.432638751179844
23,-25.895019328657582,-21.39184785260532,-47.28686718126289
24,-24.767449268717623,-22.12796525531713,-46.895414524034756
25,-24.56186162274577,-21.714008804887882,-46.27587042763364
26,-24.56186162274577,-21.714008804887882,-46.27587042763364
27,-24.56186162274577,-21.714008804887882,-46.27587042763364
28,-24.56186162274577,-21.714008804887882,-46.27587042763364
29,-24.32411099525144,-21.739097645100244,-46.063208640351675
30,-27.001942292179,-22.394678473013087,-49.39662076519208
31,-24.932308208103837,-21.602348734476752,-46.53465694258061
32,-24.932308208103837,-21.602348734476752,-46.53465694258061
33,-24.932308208103837,-21.602348734476752,-46.53465694258061
34,-24.932308208103837,-21.602348734476752,-46.53465694258061
35,-24.8172089322791,-22.022319760950648,-46.83952869322975
36,-25.62268323630918,-21.793571006249312,-47.4162542425585
37,-25.62268323630918,-21.793571006249312,-47.4162542425585
38,-25.62268323630918,-21.793571006249312,-47.4162542425585
39,-25.62268323630918,-21.793571006249312,-47.4162542425585
40,-25.39623105010025,-21.782082472930803,-47.178313523031065
41,-25.39623105010025,-21.782082472930803,-47.178313523031065
42,-25.39623105010025,-21.782082472930803,-47.178313523031065
43,-25.39623105010025,-21.782082472930803,-47.178313523031065
44,-26.312709868744,-21.29339832571076,-47.606108194454755
45,-26.312709868744,-21.29339832571076,-47.606108194454755
46,-26.312709868744,-21.29339832571076,-47.606108194454755
47,-26.312709868744,-21.29339832571076,-47.606108194454755
48,-25.611782128854852,-21.65651007054777,-47.268292199402616
49,-25.611782128854852,-21.65651007054777,-47.268292199402616
50,-24.70456642887809,-22.395555899052123,-47.10012232793022
51,-23.59886130592061,-22.52158605987279,-46.12044736579341
52,-23.59886130592061,-22.52158605987279,-46.12044736579341
53,-23.59886130592061,-22.52158605987279,-46.12044736579341
54,-23.255846895455623,-22.442579625914806,-45.698426521370436
55,-23.255846895455623,-22.442579625914806,-45.698426521370436
56,-23.255846895455623,-22.442579625914806,-45.698426521370436
57,-23.255846895455623,-22.442579625914806,-45.698426521370436
58,-23.43880782566887,-22.40015801271252,-45.838965838381384
59,-23.42506556716581,-22.422133911799946,-45.847199478965756
60,-24.401859842438192,-22.37909663508209,-46.780956477520284
61,-24.401859842438192,-22.37909663508209,-46.780956477520284
62,-24.401859842438192,-22.37909663508209,-46.780956477520284
63,-24.401859842438192,-22.37909663508209,-46.780956477520284
64,-24.46923147227579,-22.464861213580548,-46.93409268585634
65,-24.46923147227579,-22.464861213580548,-46.93409268585634
66,-24.596354596706753,-21.9443610564292,-46.540715653135955
67,-24.596354596706753,-21.9443610564292,-46.540715653135955
