,Pulu Ai arrival,Ambon arrival,Banda Neira arrival,Buru arrival,Hulaliu arrival,Saparua arrival,Kulur arrival,Ameth arrival,Amahai arrival,Pillipuang arrival,Tepa arrival,Gereja arrival,Ohoirin arrival,Ohirenan arrival,Tiakur arrival,Wedangkau arrival
22,24.38320666666667,49.02294,28.406206666666666,65.96667,50.64944333333334,46.507775,60.413959999999996,51.70505166666667,54.742635,50.95643166666667,87.81672499999999,0.16542185666666667,44.493485,1.1295135166666666,66.38676,15.1041995
23,20.98046833333333,44.46563333333334,22.703746666666667,59.29123666666667,45.00416833333334,42.171455,54.23997,35.515,43.108518333333336,37.50222333333333,83.099165,0.16542185666666667,37.416055,21.879810000000003,54.907735,19.19792
24,14.531516666666667,40.84068166666667,17.004006666666665,54.62869333333333,55.03277666666667,35.94286666666667,48.84198166666667,33.10874666666667,37.12285,32.21431833333333,34.908363333333334,0.16542185666666667,45.485225,32.15504833333333,87.27459833333334,9.462205333333333
25,0.16542185666666667,79.46384166666667,0.16542185666666667,78.30027166666667,55.64876833333334,50.924605,41.567721666666664,25.526125,62.452245,25.870845,12.901211499999999,0.16542185666666667,53.28938333333333,38.012425,68.52322666666667,13.703713333333333
26,0.16542185666666667,79.46384166666667,0.16542185666666667,78.30027166666667,55.64876833333334,50.924605,41.567721666666664,25.526125,62.452245,25.870845,12.901211499999999,0.16542185666666667,53.28938333333333,38.012425,68.52322666666667,13.703713333333333
27,23.26751,48.224336666666666,27.03723,77.88309166666666,49.683845,45.48303,59.35648666666667,38.25002,77.72152166666666,41.002125,86.94178833333334,0.16542185666666667,68.54444,0.2300538,63.115658333333336,16.126716833333333
28,19.823371666666667,43.53192,21.196791666666666,58.14343833333333,43.973565,40.94128333333333,53.08636333333333,34.66122666666667,70.91291500000001,36.34702,81.4475,0.16542185666666667,38.829971666666665,23.475070000000002,55.24599833333333,19.220143333333333
29,11.665835333333332,38.22817166666667,26.303704999999997,52.846485,55.0071,51.833508333333334,45.071235,29.730755,33.51347,29.33739166666667,34.24627833333333,0.16542185666666667,46.208144999999995,32.775265000000005,45.162835,9.968638
30,0.16542185666666667,78.99383833333333,0.16542185666666667,76.75292333333333,80.87922833333333,50.616414999999996,37.02038,24.496868333333335,61.82624166666667,24.523798333333332,14.010414166666667,0.16542185666666667,54.04774833333333,38.539415,68.87216833333333,13.935014166666667
31,0.16542185666666667,78.99383833333333,0.16542185666666667,76.75292333333333,80.87922833333333,50.616414999999996,37.02038,24.496868333333335,61.82624166666667,24.523798333333332,14.010414166666667,0.16542185666666667,54.04774833333333,38.539415,68.87216833333333,13.935014166666667
32,22.329986666666667,47.938025,26.207318333333333,64.73554,49.203625,44.90595833333334,58.85992,38.270880000000005,76.58380333333334,40.26357333333333,47.733375,0.16542185666666667,65.39258166666667,23.067741666666667,62.92062,18.47968
33,19.145515,42.79089166666667,20.465151666666667,57.300979999999996,43.57189666666667,39.925398333333334,51.93660333333333,33.96817,70.24359,34.79225833333333,81.12899,0.16542185666666667,47.326095,24.569543333333336,56.083765,20.15274833333333
34,20.387431666666664,36.66028166666667,23.695685,51.63971,54.78639166666667,51.33258,43.670404999999995,28.13571166666667,29.741503333333334,25.452283333333334,35.31321833333333,0.16542185666666667,46.44535,32.872285,47.81399333333333,21.077051666666666
35,0.16542185666666667,78.56319666666667,0.16542185666666667,76.19839333333333,81.22429666666667,50.2663,31.892303333333334,12.728607333333334,60.151135,17.11273333333333,15.674614666666667,0.16542185666666667,53.83235666666667,38.113854999999994,68.51152499999999,13.881114166666666
