,prior_logpdf,llh,posterior_logpdf
0,-24.946334971678876,-22.471297866398945,-47.41763283807782
1,-24.946334971678876,-22.471297866398945,-47.41763283807782
2,-24.946334971678876,-22.471297866398945,-47.41763283807782
3,-24.946334971678876,-22.471297866398945,-47.41763283807782
4,-24.946334971678876,-22.471297866398945,-47.41763283807782
5,-25.51063247519556,-21.731046406527266,-47.24167888172281
6,-23.11817373261709,-21.23941895042104,-44.35759268303813
7,-23.32322840308941,-21.685351848979497,-45.0085802520689
8,-23.67276240357441,-22.17178723825522,-45.84454964182965
9,-23.67276240357441,-22.17178723825522,-45.84454964182965
10,-23.077816927923926,-21.767755721240373,-44.845572649164296
11,-23.077816927923926,-21.767755721240373,-44.845572649164296
12,-23.077816927923926,-21.767755721240373,-44.845572649164296
13,-23.5859258160108,-21.47333299505644,-45.05925881106724
14,-23.5859258160108,-21.47333299505644,-45.05925881106724
15,-23.5859258160108,-21.47333299505644,-45.05925881106724
16,-23.5859258160108,-21.47333299505644,-45.05925881106724
17,-23.602115707073583,-21.501490990667442,-45.10360669774103
18,-25.281754141632966,-21.519718107723985,-46.801472249356955
19,-25.281754141632966,-21.519718107723985,-46.801472249356955
20,-24.037829915750905,-21.60169002642566,-45.63951994217656
21,-24.037829915750905,-21.60169002642566,-45.63951994217656
22,-24.037829915750905,-21.60169002642566,-45.63951994217656
23,-24.037829915750905,-21.60169002642566,-45.63951994217656
24,-23.40866835936377,-21.60232584468844,-45.01099420405221
25,-23.40866835936377,-21.60232584468844,-45.01099420405221
26,-24.10353517380571,-21.316523116618225,-45.42005829042392
27,-24.10353517380571,-21.316523116618225,-45.42005829042392
28,-24.10353517380571,-21.316523116618225,-45.42005829042392
29,-24.10353517380571,-21.316523116618225,-45.42005829042392
30,-24.10353517380571,-21.316523116618225,-45.42005829042392
31,-24.10353517380571,-21.316523116618225,-45.42005829042392
32,-23.200811636197013,-21.18466104181521,-44.385472678012235
33,-23.200811636197013,-21.18466104181521,-44.385472678012235
34,-23.200811636197013,-21.18466104181521,-44.385472678012235
35,-23.200811636197013,-21.18466104181521,-44.385472678012235
36,-23.200811636197013,-21.18466104181521,-44.385472678012235
37,-23.200811636197013,-21.18466104181521,-44.385472678012235
38,-24.553522295998178,-21.293972581815904,-45.84749487781409
39,-24.339108367623183,-21.768246985526037,-46.107355353149224
40,-24.339108367623183,-21.768246985526037,-46.107355353149224
41,-24.339108367623183,-21.768246985526037,-46.107355353149224
42,-24.339108367623183,-21.768246985526037,-46.107355353149224
43,-24.39478942552359,-21.53140599674643,-45.92619542227001
44,-23.880471477954877,-21.44730303262039,-45.32777451057529
45,-23.880471477954877,-21.44730303262039,-45.32777451057529
46,-23.598836314879218,-21.48488676506185,-45.083723079941066
47,-23.292544667762648,-21.496753874888874,-44.78929854265152
48,-23.235477322306405,-21.74664070830896,-44.98211803061536
49,-23.235477322306405,-21.74664070830896,-44.98211803061536
50,-23.75892910021111,-21.70469865279111,-45.463627753002214
51,-23.75892910021111,-21.70469865279111,-45.463627753002214
52,-24.517772750199764,-22.308817758070358,-46.82659050827012
53,-24.517772750199764,-22.308817758070358,-46.82659050827012
54,-24.40348579684575,-22.174848903698827,-46.578334700544566
55,-23.736818195712658,-22.010807521332406,-45.74762571704507
56,-23.4681839150477,-21.64723384162773,-45.115417756675434
57,-23.4681839150477,-21.64723384162773,-45.115417756675434
58,-23.4681839150477,-21.64723384162773,-45.115417756675434
59,-23.908787467805595,-21.65930983453218,-45.56809730233778
60,-24.285972581296875,-21.54934054424579,-45.83531312554266
