,prior_logpdf,llh,posterior_logpdf
0,-14.572281434302466,-35.24665683044268,-49.81893826474515
1,-14.472696094456772,-35.0578836514052,-49.53057974586197
2,-14.472696094456772,-35.0578836514052,-49.53057974586197
3,-14.472696094456772,-35.0578836514052,-49.53057974586197
4,-14.472696094456772,-35.0578836514052,-49.53057974586197
5,-14.472696094456772,-35.0578836514052,-49.53057974586197
6,-14.63938628150898,-35.329989604565675,-49.96937588607466
7,-14.63938628150898,-35.329989604565675,-49.96937588607466
8,-15.576931070306582,-35.50200423500514,-51.07893530531172
9,-15.259998675151556,-35.43973811031754,-50.69973678546911
10,-14.710705888332102,-35.537466530141565,-50.24817241847367
11,-14.710705888332102,-35.537466530141565,-50.24817241847367
12,-14.710705888332102,-35.537466530141565,-50.24817241847367
13,-14.754789416379086,-35.86473403826169,-50.61952345464078
14,-14.73345900790663,-35.259443086446815,-49.99290209435344
15,-14.530483678086245,-35.328366793207564,-49.85885047129381
16,-14.818450421435521,-35.667789111822024,-50.48623953325754
17,-14.822015721340055,-35.29059845053688,-50.112614171876935
18,-14.66394552727165,-36.85230603805859,-51.516251565330236
19,-14.66394552727165,-36.85230603805859,-51.516251565330236
20,-15.811115066660856,-35.08493523488902,-50.89605030154989
21,-15.05874835090612,-35.330196542408274,-50.3889448933144
22,-15.05874835090612,-35.330196542408274,-50.3889448933144
23,-15.426746639078296,-34.92043463644199,-50.347181275520285
24,-15.426746639078296,-34.92043463644199,-50.347181275520285
25,-14.65440321245894,-35.904929057489326,-50.55933226994827
26,-14.65440321245894,-35.904929057489326,-50.55933226994827
27,-15.064183118815313,-35.39771549656577,-50.46189861538107
28,-15.064183118815313,-35.39771549656577,-50.46189861538107
29,-15.064183118815313,-35.39771549656577,-50.46189861538107
30,-15.064183118815313,-35.39771549656577,-50.46189861538107
31,-15.064183118815313,-35.39771549656577,-50.46189861538107
32,-14.847034963940821,-35.0953333555509,-49.94236831949172
33,-14.617008957735662,-34.99867488536224,-49.615683843097905
34,-15.360239314037841,-35.23691344574914,-50.59715275978698
35,-14.289039719393903,-36.51952537328477,-50.80856509267867
36,-14.289039719393903,-36.51952537328477,-50.80856509267867
37,-14.215222435419266,-36.3533131007729,-50.56853553619216
38,-14.141649224789724,-36.407664176320075,-50.5493134011098
39,-14.158240817831395,-36.38403177700761,-50.54227259483899
40,-14.300840071491434,-36.12519987335003,-50.42603994484146
41,-14.300840071491434,-36.12519987335003,-50.42603994484146
42,-14.256772065351837,-35.68444089696593,-49.94121296231777
43,-14.242941332903278,-35.31920414011261,-49.56214547301589
44,-14.24776840660967,-35.595111673246066,-49.842880079855746
45,-14.65374682122667,-35.65309875271035,-50.30684557393703
46,-14.65374682122667,-35.65309875271035,-50.30684557393703
47,-14.160447016801047,-35.779665413476884,-49.94011243027794
48,-14.306449782458673,-35.803675555922034,-50.11012533838071
49,-14.306449782458673,-35.803675555922034,-50.11012533838071
50,-14.306449782458673,-35.803675555922034,-50.11012533838071
51,-14.488481532686464,-35.69939327349074,-50.18787480617721
52,-14.140833902959194,-35.48557162850387,-49.626405531463064
53,-14.23492923634095,-35.538844540185146,-49.7737737765261
54,-14.38894652733701,-35.381529427415494,-49.770475954752506
55,-14.237253512010186,-35.60238186053938,-49.83963537254957
56,-14.237253512010186,-35.60238186053938,-49.83963537254957
57,-14.237253512010186,-35.60238186053938,-49.83963537254957
58,-14.206551741233636,-35.58193221485093,-49.78848395608457
59,-14.186178152960546,-36.60577840568964,-50.79195655865018
60,-14.128683649583168,-36.175202723219925,-50.303886372803106
61,-14.12360864344384,-36.360233319472776,-50.483841962916614
62,-14.12360864344384,-36.360233319472776,-50.483841962916614
63,-14.12360864344384,-36.360233319472776,-50.483841962916614
64,-14.12360864344384,-36.360233319472776,-50.483841962916614
65,-14.10974470518471,-36.43945633993515,-50.54920104511986
66,-14.085079086403413,-36.16671227551968,-50.251791361923104
67,-14.135483086914382,-35.347046284970176,-49.482529371884546
68,-14.135483086914382,-35.347046284970176,-49.482529371884546
69,-14.117463773359725,-35.52883973527925,-49.64630350863897
70,-14.117463773359725,-35.52883973527925,-49.64630350863897
71,-14.05921588918174,-35.549860316356416,-49.60907620553816
72,-14.308314072789724,-36.09432395261175,-50.40263802540146
73,-15.078891716599815,-35.426655955106284,-50.505547671706104
74,-14.962035806560447,-36.56605638339417,-51.52809218995464
75,-14.962035806560447,-36.56605638339417,-51.52809218995464
76,-14.175973170203342,-35.406853373477205,-49.58282654368055
77,-14.175973170203342,-35.406853373477205,-49.58282654368055
78,-14.213225533273587,-35.266741275723064,-49.47996680899665
79,-14.213225533273587,-35.266741275723064,-49.47996680899665
80,-14.213225533273587,-35.266741275723064,-49.47996680899665
81,-14.213225533273587,-35.266741275723064,-49.47996680899665
82,-14.238967685632026,-35.823296249002915,-50.062263934634935
83,-14.238967685632026,-35.823296249002915,-50.062263934634935
84,-14.238967685632026,-35.823296249002915,-50.062263934634935
85,-14.238967685632026,-35.823296249002915,-50.062263934634935
86,-14.24619782225732,-35.55381060650665,-49.80000842876396
87,-14.24619782225732,-35.55381060650665,-49.80000842876396
88,-14.24619782225732,-35.55381060650665,-49.80000842876396
89,-14.666567899733767,-35.35378637123298,-50.02035427096675
90,-14.365393068439527,-35.53879661353193,-49.90418968197147
91,-14.365393068439527,-35.53879661353193,-49.90418968197147
92,-14.365393068439527,-35.53879661353193,-49.90418968197147
93,-14.365393068439527,-35.53879661353193,-49.90418968197147
94,-14.365393068439527,-35.53879661353193,-49.90418968197147
95,-14.1702094274329,-35.3669042948717,-49.5371137223046
96,-14.1702094274329,-35.3669042948717,-49.5371137223046
97,-14.1702094274329,-35.3669042948717,-49.5371137223046
98,-14.150941934889277,-35.349877693698296,-49.50081962858758
99,-14.26940574692038,-35.1972731598911,-49.46667890681147
100,-14.146612234650496,-35.37246227477637,-49.51907450942687
101,-14.106871038233962,-35.81735537129393,-49.92422640952789
102,-14.106871038233962,-35.81735537129393,-49.92422640952789
103,-14.163910182004347,-35.55069664999331,-49.71460683199765
104,-14.163910182004347,-35.55069664999331,-49.71460683199765
105,-14.163910182004347,-35.55069664999331,-49.71460683199765
106,-14.155318930315481,-35.922698914303005,-50.07801784461847
107,-14.155318930315481,-35.922698914303005,-50.07801784461847
108,-14.180994147648894,-35.712888902233246,-49.89388304988214
109,-14.180994147648894,-35.712888902233246,-49.89388304988214
110,-14.180994147648894,-35.712888902233246,-49.89388304988214
111,-14.114859289514124,-35.36134055391329,-49.476199843427416
112,-14.348711091689365,-35.43592110966756,-49.78463220135693
113,-14.413969462503418,-35.99902702252968,-50.41299648503311
114,-15.021487373185199,-35.83503596323764,-50.85652333642285
115,-15.021487373185199,-35.83503596323764,-50.85652333642285
116,-15.021487373185199,-35.83503596323764,-50.85652333642285
117,-15.021487373185199,-35.83503596323764,-50.85652333642285
