,prior_logpdf,llh,posterior_logpdf
0,-17.940259269376124,-31.672410328677,-49.612669598053124
1,-17.940259269376124,-31.672410328677,-49.612669598053124
2,-17.940259269376124,-31.672410328677,-49.612669598053124
3,-17.940259269376124,-31.672410328677,-49.612669598053124
4,-17.940259269376124,-31.672410328677,-49.612669598053124
5,-17.940259269376124,-31.672410328677,-49.612669598053124
6,-17.940259269376124,-31.672410328677,-49.612669598053124
7,-17.940259269376124,-31.672410328677,-49.612669598053124
8,-17.940259269376124,-31.672410328677,-49.612669598053124
9,-17.940259269376124,-31.672410328677,-49.612669598053124
10,-17.940259269376124,-31.672410328677,-49.612669598053124
11,-17.940259269376124,-31.672410328677,-49.612669598053124
12,-16.815406359185726,-33.69083190170756,-50.50623826089328
13,-15.589027586108994,-36.31442674253259,-51.90345432864161
14,-14.768877480683427,-36.18768429413552,-50.95656177481895
15,-15.566022151205779,-35.93922588099993,-51.505248032205714
16,-15.566022151205779,-35.93922588099993,-51.505248032205714
17,-15.566022151205779,-35.93922588099993,-51.505248032205714
18,-16.0269381090422,-33.10961632556384,-49.13655443460604
19,-15.06207962892781,-34.38867804229119,-49.450757671218994
20,-14.903334505661919,-34.30826384449025,-49.211598350152165
21,-14.903334505661919,-34.30826384449025,-49.211598350152165
22,-14.903334505661919,-34.30826384449025,-49.211598350152165
23,-15.329078292225235,-33.964886331190016,-49.29396462341525
24,-15.329078292225235,-33.964886331190016,-49.29396462341525
25,-15.329078292225235,-33.964886331190016,-49.29396462341525
26,-15.329078292225235,-33.964886331190016,-49.29396462341525
27,-15.329078292225235,-33.964886331190016,-49.29396462341525
28,-15.329078292225235,-33.964886331190016,-49.29396462341525
29,-15.329078292225235,-33.964886331190016,-49.29396462341525
30,-15.329078292225235,-33.964886331190016,-49.29396462341525
31,-15.299645485341642,-33.815522865129644,-49.11516835047128
32,-14.86770647227766,-34.358046519214795,-49.22575299149246
33,-14.86770647227766,-34.358046519214795,-49.22575299149246
34,-14.86770647227766,-34.358046519214795,-49.22575299149246
35,-14.86770647227766,-34.358046519214795,-49.22575299149246
36,-14.836682073504331,-34.4295834993255,-49.26626557282983
