,latitude,longitude,length,width,slip,strike,dip,depth,rake,depth_offset,rake_offset,dip_offset,strike_offset
0,-6.495025986892951,119.93478896731628,285024.3654181875,116873.25519835748,4.627317579080537,178.82282345720654,25.0,16325.712414088845,80.0,3.0683782172048235,9.095774588966382,0.6044561076330925,-4.587783766142661
1,-6.495025986892951,119.93478896731628,285024.3654181875,116873.25519835748,4.627317579080537,178.82282345720654,25.0,16325.712414088845,80.0,3.0683782172048235,9.095774588966382,0.6044561076330925,-4.587783766142661
2,-6.4596808682665685,119.91624872121494,293480.7927099633,118794.32637117595,4.747303145984636,177.97721208356353,25.0,18072.809347717262,80.0,2.4948883979051457,9.045854235649546,-0.7633774651243794,-3.528999733913748
3,-6.5311588535748575,119.90460774667092,307346.1112316572,126028.32197770715,5.094527804164486,179.21116045614815,25.0,18270.50360150867,80.0,3.015871331262983,13.257569442026913,-0.4084539727250075,0.18017820016722075
4,-6.561610458544884,119.87194657300428,290635.8980588478,121487.99979622592,5.009163324696754,179.44504539058227,25.0,20557.668795401856,80.0,3.1143623838750543,13.043340573352394,-2.9636158416069325,-2.311080891872031
5,-6.615257124764856,119.8785454035078,271067.45216523,114526.46369399267,4.523759368184441,180.40369991781856,25.0,21881.721631928,80.0,2.9754614244142217,12.752351718321115,-1.9888509252815232,2.5031941431955267
6,-6.615257124764856,119.8785454035078,271067.45216523,114526.46369399267,4.523759368184441,180.40369991781856,25.0,21881.721631928,80.0,2.9754614244142217,12.752351718321115,-1.9888509252815232,2.5031941431955267
7,-6.625143638551762,119.87998988079464,260236.3056669407,116481.79056846678,4.298429282242787,180.5763478367617,25.0,22116.104367327822,80.0,2.7026336912499342,9.768622810119206,-2.742550143780889,4.065577193314718
8,-6.625143638551762,119.87998988079464,260236.3056669407,116481.79056846678,4.298429282242787,180.5763478367617,25.0,22116.104367327822,80.0,2.7026336912499342,9.768622810119206,-2.742550143780889,4.065577193314718
9,-6.625143638551762,119.87998988079464,260236.3056669407,116481.79056846678,4.298429282242787,180.5763478367617,25.0,22116.104367327822,80.0,2.7026336912499342,9.768622810119206,-2.742550143780889,4.065577193314718
10,-6.698296947160678,119.90436323355655,271759.83859164175,113371.32530366482,4.775534196848477,181.92375358082765,25.0,23273.40668737688,80.0,2.385701661778131,1.6219928901657743,-1.4148285255761337,8.828641404398066
11,-6.698296947160678,119.90436323355655,271759.83859164175,113371.32530366482,4.775534196848477,181.92375358082765,25.0,23273.40668737688,80.0,2.385701661778131,1.6219928901657743,-1.4148285255761337,8.828641404398066
12,-6.718894133839867,119.91690565153702,249617.99131978428,108224.24592531136,4.466214375542628,182.33842011728763,25.0,23359.845072127497,80.0,2.40873547914718,1.3183726270264131,-0.8489191304227663,8.506182474557214
13,-6.718894133839867,119.91690565153702,249617.99131978428,108224.24592531136,4.466214375542628,182.33842011728763,25.0,23359.845072127497,80.0,2.40873547914718,1.3183726270264131,-0.8489191304227663,8.506182474557214
14,-6.702198703072242,119.94842743463393,256543.06480031827,112883.50812844106,4.517445860239635,182.41862013521484,25.0,21532.10807431973,80.0,2.7120469704717007,0.3740119586246808,-1.5172295190416047,8.894613248600578
