,prior_logpdf,llh,posterior_logpdf
0,-23.20297249352773,-22.696735927152663,-45.8997084206804
1,-23.20297249352773,-22.696735927152663,-45.8997084206804
2,-22.99422570913627,-22.70560070823378,-45.69982641737006
3,-24.457154128738022,-22.60315937659481,-47.06031350533284
4,-25.044306034040407,-22.490692312139142,-47.53499834617956
5,-24.79575667596804,-22.792353027123355,-47.58810970309139
6,-24.79575667596804,-22.792353027123355,-47.58810970309139
7,-23.93613932080553,-23.08491895889173,-47.02105827969726
8,-23.93613932080553,-23.08491895889173,-47.02105827969726
9,-23.93613932080553,-23.08491895889173,-47.02105827969726
10,-23.6790250385183,-23.27276775050266,-46.951792789020956
11,-23.6790250385183,-23.27276775050266,-46.951792789020956
12,-23.44225295005325,-22.602708905006644,-46.04496185505989
13,-23.44225295005325,-22.602708905006644,-46.04496185505989
14,-23.355408122719684,-22.801952032513466,-46.15736015523314
15,-23.355408122719684,-22.801952032513466,-46.15736015523314
16,-24.65237968377395,-23.233074103732356,-47.88545378750632
17,-22.895470584159604,-23.037892268371113,-45.933362852530706
18,-22.895470584159604,-23.037892268371113,-45.933362852530706
19,-22.895470584159604,-23.037892268371113,-45.933362852530706
20,-22.895470584159604,-23.037892268371113,-45.933362852530706
21,-22.895470584159604,-23.037892268371113,-45.933362852530706
22,-22.895470584159604,-23.037892268371113,-45.933362852530706
23,-22.895470584159604,-23.037892268371113,-45.933362852530706
24,-22.895470584159604,-23.037892268371113,-45.933362852530706
25,-22.895470584159604,-23.037892268371113,-45.933362852530706
26,-22.82269800229189,-22.748094415782283,-45.57079241807417
27,-22.38994481366354,-22.57774452723474,-44.96768934089828
28,-22.38994481366354,-22.57774452723474,-44.96768934089828
29,-22.38994481366354,-22.57774452723474,-44.96768934089828
30,-22.60320676380569,-22.53281079813952,-45.136017561945216
31,-22.60320676380569,-22.53281079813952,-45.136017561945216
32,-22.60320676380569,-22.53281079813952,-45.136017561945216
33,-22.60320676380569,-22.53281079813952,-45.136017561945216
34,-23.1146382864152,-22.580877900561052,-45.69551618697625
35,-23.1146382864152,-22.580877900561052,-45.69551618697625
36,-23.00563900217782,-22.63363182679224,-45.63927082897006
37,-23.18819112580944,-22.593129126284733,-45.781320252094154
38,-23.18819112580944,-22.593129126284733,-45.781320252094154
39,-23.433830754181844,-22.7589386965316,-46.192769450713435
40,-24.18853866070961,-22.74136638349195,-46.92990504420156
41,-24.18853866070961,-22.74136638349195,-46.92990504420156
42,-24.18853866070961,-22.74136638349195,-46.92990504420156
43,-24.18853866070961,-22.74136638349195,-46.92990504420156
44,-23.741180608515897,-22.855996040286804,-46.5971766488027
