,Bulukumba height,Bulukumba arrival,Sumenep height,Sumenep arrival,Nipa-Nipa height,Bima height
0,5.89878542,0.16708036666666667,0.5483364653333334,195.63190555555562,4.5794657,1.1216217333333331
1,5.89878542,0.16708036666666667,0.5483364653333334,195.63190555555562,4.5794657,1.1216217333333331
2,6.039470389999999,0.16708036666666667,0.5607045866666667,195.79962777777766,4.785323633333333,1.1119938333333337
3,5.966089206666666,0.16708036666666667,0.6505568253333333,192.7755,4.810827566666666,1.3621871666666667
4,6.279228773333332,0.16708036666666667,0.5973491999999999,195.1029388888889,4.866174633333333,1.3303999333333334
5,5.376690653333334,0.16708036666666667,0.537924934,194.87844444444443,4.091779,1.1691877
6,5.376690653333334,0.16708036666666667,0.537924934,194.87844444444443,4.091779,1.1691877
7,4.842101823999999,0.16708036666666667,0.5136603023333334,195.08744444444446,3.761957033333333,1.0354864333333331
8,4.842101823999999,0.16708036666666667,0.5136603023333334,195.08744444444446,3.761957033333333,1.0354864333333331
9,4.842101823999999,0.16708036666666667,0.5136603023333334,195.08744444444446,3.761957033333333,1.0354864333333331
10,4.223126623333333,0.16708036666666667,0.5977287726666667,190.0403111111111,3.2531531000000005,1.2520532333333334
11,4.223126623333333,0.16708036666666667,0.5977287726666667,190.0403111111111,3.2531531000000005,1.2520532333333334
12,3.697799466,14.740942388888884,0.525788679,191.71235,2.771704433333333,1.0545034666666668
13,3.697799466,14.740942388888884,0.525788679,191.71235,2.771704433333333,1.0545034666666668
14,3.684114736666667,8.674520388888887,0.5381626213333334,191.49561111111112,2.6599357999999995,1.0714301000000002
15,3.684114736666667,8.674520388888887,0.5381626213333334,191.49561111111112,2.6599357999999995,1.0714301000000002
16,4.335480186666668,0.16708036666666667,0.6459062496666667,187.96831666666665,3.1290436666666666,1.2191421666666666
17,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
18,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
19,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
20,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
21,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
22,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
23,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
24,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
25,5.135217497,0.16708036666666667,0.5900724643333333,190.74732777777768,4.0225482,1.0017518666666667
26,5.764408798000001,0.16708036666666667,0.6174651046666667,189.97322777777768,4.286665966666667,1.0814139666666671
27,6.075201970666666,0.16708036666666667,0.5884673806666667,190.72409444444443,4.0478392,1.0065249333333333
28,6.075201970666666,0.16708036666666667,0.5884673806666667,190.72409444444443,4.0478392,1.0065249333333333
29,6.075201970666666,0.16708036666666667,0.5884673806666667,190.72409444444443,4.0478392,1.0065249333333333
30,6.163213156666667,0.16708036666666667,0.6010465183333334,190.3422055555556,4.0582156000000005,1.0132546666666666
31,6.163213156666667,0.16708036666666667,0.6010465183333334,190.3422055555556,4.0582156000000005,1.0132546666666666
32,6.163213156666667,0.16708036666666667,0.6010465183333334,190.3422055555556,4.0582156000000005,1.0132546666666666
33,6.163213156666667,0.16708036666666667,0.6010465183333334,190.3422055555556,4.0582156000000005,1.0132546666666666
34,6.364931893333334,0.16708036666666667,0.5771312286666667,192.70838333333336,4.5806864,1.0038681999999999
35,6.364931893333334,0.16708036666666667,0.5771312286666667,192.70838333333336,4.5806864,1.0038681999999999
36,6.5101134133333325,0.16708036666666667,0.6467519016666666,190.57962222222213,4.936044266666667,1.0490115333333332
37,7.082714573333332,0.16708036666666667,0.6456437263333333,192.04783333333333,5.415639600000001,1.0676616666666667
38,7.082714573333332,0.16708036666666667,0.6456437263333333,192.04783333333333,5.415639600000001,1.0676616666666667
39,7.3495454,0.16708036666666667,0.7052554016666667,189.52427222222215,5.8575140333333335,1.1081070666666666
40,7.238123436666666,0.16708036666666667,0.7425236783333333,188.60052777777776,5.8136483666666665,1.1595459666666663
41,7.238123436666666,0.16708036666666667,0.7425236783333333,188.60052777777776,5.8136483666666665,1.1595459666666663
42,7.238123436666666,0.16708036666666667,0.7425236783333333,188.60052777777776,5.8136483666666665,1.1595459666666663
43,7.238123436666666,0.16708036666666667,0.7425236783333333,188.60052777777776,5.8136483666666665,1.1595459666666663
44,7.7713192000000015,0.16708036666666667,0.7570957076666667,190.70351666666667,6.335576733333332,1.1586263666666667
45,8.212131666666666,0.16708036666666667,0.822045175,189.50885,6.761562799999999,1.2820829666666664
46,8.212131666666666,0.16708036666666667,0.822045175,189.50885,6.761562799999999,1.2820829666666664
47,8.212131666666666,0.16708036666666667,0.822045175,189.50885,6.761562799999999,1.2820829666666664
48,8.212131666666666,0.16708036666666667,0.822045175,189.50885,6.761562799999999,1.2820829666666664
49,8.212131666666666,0.16708036666666667,0.822045175,189.50885,6.761562799999999,1.2820829666666664
50,8.1270497,0.16708036666666667,0.8344629720000001,190.14619444444443,6.725549000000001,1.3117851333333332
51,7.656470666666666,0.16708036666666667,0.8418731553333334,187.7284388888889,6.321861066666666,1.1668417333333334
52,7.656470666666666,0.16708036666666667,0.8418731553333334,187.7284388888889,6.321861066666666,1.1668417333333334
53,7.646553166666666,0.16708036666666667,0.791429713,189.22757222222225,6.304686266666668,1.1971696333333337
