,prior_logpdf,llh,posterior_logpdf
0,-17.940259269376124,-31.672410328677,-49.612669598053124
1,-17.940259269376124,-31.672410328677,-49.612669598053124
2,-17.940259269376124,-31.672410328677,-49.612669598053124
3,-17.940259269376124,-31.672410328677,-49.612669598053124
4,-17.940259269376124,-31.672410328677,-49.612669598053124
5,-17.940259269376124,-31.672410328677,-49.612669598053124
6,-17.940259269376124,-31.672410328677,-49.612669598053124
7,-17.940259269376124,-31.672410328677,-49.612669598053124
8,-17.940259269376124,-31.672410328677,-49.612669598053124
9,-17.940259269376124,-31.672410328677,-49.612669598053124
10,-17.248082213820688,-32.55612663292269,-49.804208846743386
11,-17.248082213820688,-32.55612663292269,-49.804208846743386
12,-17.248082213820688,-32.55612663292269,-49.804208846743386
13,-15.204625212873326,-36.00723347102574,-51.21185868389907
14,-16.50714798275079,-36.954500745769636,-53.46164872852043
15,-16.68894314885123,-36.28497638872025,-52.973919537571476
16,-16.68894314885123,-36.28497638872025,-52.973919537571476
17,-16.68894314885123,-36.28497638872025,-52.973919537571476
18,-16.68894314885123,-36.28497638872025,-52.973919537571476
19,-16.68894314885123,-36.28497638872025,-52.973919537571476
20,-16.68894314885123,-36.28497638872025,-52.973919537571476
21,-16.68894314885123,-36.28497638872025,-52.973919537571476
22,-16.238125710357814,-34.49258579800569,-50.730711508363505
23,-16.238125710357814,-34.49258579800569,-50.730711508363505
24,-16.238125710357814,-34.49258579800569,-50.730711508363505
25,-16.238125710357814,-34.49258579800569,-50.730711508363505
26,-16.238125710357814,-34.49258579800569,-50.730711508363505
27,-16.238125710357814,-34.49258579800569,-50.730711508363505
28,-16.238125710357814,-34.49258579800569,-50.730711508363505
29,-16.270149974667973,-34.62029569710787,-50.89044567177584
30,-16.594966734795207,-34.04261282488836,-50.63757955968356
31,-16.594966734795207,-34.04261282488836,-50.63757955968356
32,-16.594966734795207,-34.04261282488836,-50.63757955968356
33,-16.594966734795207,-34.04261282488836,-50.63757955968356
34,-14.881390670390658,-35.48127771572398,-50.36266838611464
35,-14.881390670390658,-35.48127771572398,-50.36266838611464
36,-14.881390670390658,-35.48127771572398,-50.36266838611464
