,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset,p_latitude,p_longitude,p_magnitude,p_delta_logl,p_delta_logw,p_depth_offset,m_latitude,m_longitude,length,width,slip,strike,dip,depth,rake,m_depth_offset,p_m_latitude,p_m_longitude,p_length,p_width,p_slip,p_strike,p_dip,p_depth,p_rake,p_m_depth_offset,prior_logpdf,llh,posterior_logpdf,p_prior_logpdf,p_llh,p_posterior_logpdf,alpha,accepted,acceptance_rate
0,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.476886085270644,131.83862515702396,8.727310093562162,0.12616006165176108,-0.2975656498425496,2.0432784139227818,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.476886085270644,131.83862515702396,618651.4344822803,83675.24844947633,6.681317562071606,145.12582096216119,13.59308477878741,14929.162767075994,90.0,2.0432784139227818,-17.940259269376124,-31.672410309076533,-49.612669578452646,-17.746536228754724,-32.87416571009209,-50.620701938846814,0.3649363367797114,0.0,0.0
1,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.387919720560517,131.79850341076477,8.8022835207755,0.13284665144514854,-0.3047767993266205,2.0879698790699264,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.387919720560517,131.79850341076477,687659.3926349964,86660.21710766206,7.519208677336171,141.89347455252894,13.201561521777206,14333.0811892116,90.0,2.0879698790699264,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.21652480396781,-37.10019248157352,-55.31671728554132,0.003332449342461824,0.0,0.0
2,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.379116804585092,131.74523999866423,8.744183187118457,0.14175890848779912,-0.2950462744840356,1.6600504539015453,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.379116804585092,131.74523999866423,654449.5520572965,85146.19295179048,6.5792044132483545,140.604003249122,13.850039587184765,15241.764446657002,90.0,1.6600504539015453,-17.940259269376124,-31.672410309076533,-49.612669578452646,-17.8058169425769,-32.49630839725729,-50.30212533983418,0.5018491204287515,0.0,0.0
3,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.395361457939366,131.81390461409438,8.675453376834849,0.1260864050855136,-0.3024470814349583,1.2288022194938597,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.395361457939366,131.81390461409438,581073.1230196903,79835.99848483098,6.232905245179555,142.37563214127718,13.071623750038647,14155.261413353935,90.0,1.2288022194938597,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.56878395520146,-37.7729012397296,-56.34168519493106,0.0011957094156488752,0.0,0.0
4,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.336216601152925,131.78000350302125,8.742830957523992,0.12986894537598198,-0.3017407832242511,1.6790346119991133,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.336216601152925,131.78000350302125,635738.4234629076,83765.67745045573,6.852386947824165,140.17652273569365,12.846082518704984,13851.353934685403,90.0,1.6790346119991133,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.583710749243604,-34.447859913395554,-53.03157066263917,0.032748402910338835,0.0,0.0
5,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.336477454862528,131.7380059652994,8.766930659866741,0.14023859416835371,-0.3008445763018037,1.938089589086681,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.336477454862528,131.7380059652994,670288.5312866055,85344.10761734068,6.932672238495448,139.30932049092337,13.424555392424462,14644.21501273492,90.0,1.938089589086681,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.07034546822581,-37.71835111944307,-55.788696587668866,0.0020786700075824767,0.0,0.0
6,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.321801268595959,131.73256401325435,8.705320205923144,0.12620856504602462,-0.2992664664365952,1.938836635078781,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.321801268595959,131.73256401325435,602538.9360498213,82094.91799264753,6.4806553833918175,138.81583318550676,13.312465285703256,14494.188051859734,90.0,1.938836635078781,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.02046839680261,-35.193301734823535,-53.21377013162615,0.027293667779255487,0.0,0.0
7,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.365153441375947,131.70809903119385,8.838012003806327,0.13527871786838236,-0.3131876315227228,0.6792804432954147,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.365153441375947,131.70809903119385,721947.4357040912,87116.37387874299,8.060326722196264,139.44010792113633,14.204618634953649,15743.550295492476,90.0,0.6792804432954147,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.270392507904074,-60.84144143347081,-79.11183394137487,1.5441009722516627e-13,0.0,0.0
8,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.274025254856672,131.78049794938215,8.81106928665043,0.13275937784494596,-0.30010190857352725,0.9980601682668704,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.274025254856672,131.78049794938215,694839.5611497636,88129.96199887537,7.54285603041093,138.69183905645167,12.070318707096956,12848.31997047857,90.0,0.9980601682668704,-17.940259269376124,-31.672410309076533,-49.612669578452646,-19.64095262921406,-40.1501497892416,-59.79110241845565,3.798068412384145e-05,0.0,0.0
9,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.341923316157,131.8578374320395,8.77720261553851,0.13921096623437307,-0.31450872384551576,1.0917038066912321,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.341923316157,131.8578374320395,677033.9664343576,83288.11217351299,7.287028298015517,141.83677422760806,11.86207571810678,12537.72963790012,90.0,1.0917038066912321,-17.940259269376124,-31.672410309076533,-49.612669578452646,-19.9265939745012,-43.007945594775066,-62.93453956927628,1.6382696070262242e-06,0.0,0.0
