,prior_logpdf,llh,posterior_logpdf
0,-24.367520471220107,-21.25891676947485,-45.62643724069496
1,-24.367520471220107,-21.25891676947485,-45.62643724069496
2,-24.367520471220107,-21.25891676947485,-45.62643724069496
3,-24.367520471220107,-21.25891676947485,-45.62643724069496
4,-24.890794649111985,-20.79651637668708,-45.68731102579906
5,-24.89075932607906,-20.72249490325566,-45.613254229334714
6,-24.89075932607906,-20.72249490325566,-45.613254229334714
7,-25.771746200398226,-20.337104421438173,-46.108850621836396
8,-25.771746200398226,-20.337104421438173,-46.108850621836396
9,-25.186528186020087,-20.612714302642047,-45.79924248866213
10,-25.190795598741694,-20.896904402933764,-46.087700001675465
11,-25.200308750948555,-20.9919577102156,-46.19226646116415
12,-25.39430521158425,-20.531315310243443,-45.92562052182768
13,-25.89644790374097,-20.55879851693821,-46.45524642067919
14,-26.300733155816392,-20.88143248051746,-47.18216563633385
15,-26.300733155816392,-20.88143248051746,-47.18216563633385
16,-26.17749082663537,-20.76119101383636,-46.938681840471716
17,-25.7075622247962,-20.69235354726259,-46.39991577205879
18,-26.06640774799959,-21.00672409144328,-47.073131839442865
19,-26.06640774799959,-21.00672409144328,-47.073131839442865
20,-25.427254246024265,-21.10286307551104,-46.5301173215353
21,-25.54630103722105,-21.361560639929888,-46.907861677150926
22,-25.140810775628573,-21.154773833877204,-46.29558460950578
23,-24.88440563394301,-21.23846429346568,-46.122869927408715
24,-24.58492690953031,-21.207039568262168,-45.79196647779247
25,-24.58492690953031,-21.207039568262168,-45.79196647779247
26,-24.399914247363693,-21.28625803515763,-45.686172282521326
27,-24.399914247363693,-21.28625803515763,-45.686172282521326
28,-25.04504306615319,-21.379988022699585,-46.425031088852776
29,-25.84745846647868,-21.427437258256862,-47.274895724735536
30,-25.84745846647868,-21.427437258256862,-47.274895724735536
31,-25.84745846647868,-21.427437258256862,-47.274895724735536
32,-25.84745846647868,-21.427437258256862,-47.274895724735536
33,-25.42967925138725,-21.22484320030028,-46.65452245168753
34,-24.383437129690165,-21.11449866199116,-45.49793579168132
35,-24.383437129690165,-21.11449866199116,-45.49793579168132
36,-24.383437129690165,-21.11449866199116,-45.49793579168132
37,-24.452631318088105,-21.018533947509717,-45.47116526559783
38,-23.757568333010802,-20.972480546124192,-44.730048879135
39,-23.967084291445985,-21.040038995961687,-45.00712328740767
40,-23.967084291445985,-21.040038995961687,-45.00712328740767
41,-23.967084291445985,-21.040038995961687,-45.00712328740767
42,-23.967084291445985,-21.040038995961687,-45.00712328740767
43,-23.967084291445985,-21.040038995961687,-45.00712328740767
44,-24.83389467524381,-21.904293841026387,-46.7381885162702
45,-24.83389467524381,-21.904293841026387,-46.7381885162702
46,-25.889935232948798,-21.433771543804944,-47.32370677675374
47,-25.709480349628357,-21.272358751403363,-46.981839101031724
48,-25.496412463433188,-21.23485604038736,-46.731268503820544
49,-25.496412463433188,-21.23485604038736,-46.731268503820544
50,-25.08681026391593,-21.06961444889534,-46.15642471281127
51,-23.89716247985973,-22.139982709217872,-46.037145189077606
52,-24.048802278804544,-21.95027129326132,-45.99907357206586
53,-24.3944819896542,-21.855528515558557,-46.25001050521276
54,-24.3944819896542,-21.855528515558557,-46.25001050521276
55,-24.3944819896542,-21.855528515558557,-46.25001050521276
56,-25.018592670366502,-21.40859154485269,-46.4271842152192
57,-24.325450386593108,-21.311985019235106,-45.63743540582821
58,-24.733535124389487,-21.486547497983413,-46.22008262237291
59,-25.30086420173805,-21.050197748056807,-46.351061949794854
60,-23.754949149280037,-20.81076027333832,-44.56570942261836
61,-24.089754739960732,-20.819368150572746,-44.909122890533475
62,-24.089754739960732,-20.819368150572746,-44.909122890533475
63,-24.089754739960732,-20.819368150572746,-44.909122890533475
64,-24.089754739960732,-20.819368150572746,-44.909122890533475
65,-24.089754739960732,-20.819368150572746,-44.909122890533475
66,-24.089754739960732,-20.819368150572746,-44.909122890533475
67,-24.67196277859089,-20.54113342018895,-45.21309619877984
68,-24.67196277859089,-20.54113342018895,-45.21309619877984
69,-25.87177578955407,-20.36381677318117,-46.23559256273524
70,-24.405880874368552,-20.497822118243526,-44.90370299261207
71,-24.405880874368552,-20.497822118243526,-44.90370299261207
72,-24.573432081043755,-20.185891859824864,-44.75932394086862
73,-23.744597245042648,-21.312715894853046,-45.057313139895705
74,-24.02692111920852,-21.222441435971614,-45.24936255518013
75,-24.02692111920852,-21.222441435971614,-45.24936255518013
76,-24.02692111920852,-21.222441435971614,-45.24936255518013
77,-24.02692111920852,-21.222441435971614,-45.24936255518013
78,-24.760083853198573,-21.220788786460982,-45.98087263965954
79,-23.41636072227389,-21.056672831013273,-44.47303355328717
80,-23.773069064294337,-20.439446807331574,-44.21251587162591
81,-23.98192473635423,-20.307544134537398,-44.289468870891625
82,-23.98192473635423,-20.307544134537398,-44.289468870891625
83,-23.94406034875761,-20.286890037330988,-44.230950386088594
84,-24.342264048463715,-20.79521344584721,-45.13747749431093
85,-26.181902550106397,-20.873103353767398,-47.05500590387378
86,-26.181902550106397,-20.873103353767398,-47.05500590387378
87,-26.181902550106397,-20.873103353767398,-47.05500590387378
88,-26.181902550106397,-20.873103353767398,-47.05500590387378
89,-26.181902550106397,-20.873103353767398,-47.05500590387378
90,-25.69903720770877,-20.923447082644888,-46.622484290353654
91,-25.69903720770877,-20.923447082644888,-46.622484290353654
92,-25.69903720770877,-20.923447082644888,-46.622484290353654
93,-25.69903720770877,-20.923447082644888,-46.622484290353654
94,-25.69903720770877,-20.923447082644888,-46.622484290353654
95,-25.69903720770877,-20.923447082644888,-46.622484290353654
96,-25.69903720770877,-20.923447082644888,-46.622484290353654
97,-24.054722198431744,-21.285365136320358,-45.34008733475211
98,-24.054722198431744,-21.285365136320358,-45.34008733475211
99,-23.845700697359447,-21.440967968564927,-45.28666866592437
100,-23.845700697359447,-21.440967968564927,-45.28666866592437
101,-23.845700697359447,-21.440967968564927,-45.28666866592437
102,-23.84378257421885,-21.220854273190515,-45.06463684740936
103,-23.84378257421885,-21.220854273190515,-45.06463684740936
104,-23.84378257421885,-21.220854273190515,-45.06463684740936
105,-24.278769981913385,-20.80560511487813,-45.0843750967915
106,-24.278769981913385,-20.80560511487813,-45.0843750967915
107,-24.278769981913385,-20.80560511487813,-45.0843750967915
108,-23.562733998939805,-20.78969056522889,-44.3524245641687
109,-24.46703430866517,-20.682542831702186,-45.149577140367356
110,-24.207998241445647,-20.898954108720297,-45.10695235016595
111,-24.207998241445647,-20.898954108720297,-45.10695235016595
112,-24.207998241445647,-20.898954108720297,-45.10695235016595
113,-24.207998241445647,-20.898954108720297,-45.10695235016595
114,-23.91289876476064,-21.54616273598556,-45.4590615007462
115,-23.91289876476064,-21.54616273598556,-45.4590615007462
116,-23.91289876476064,-21.54616273598556,-45.4590615007462
117,-23.490304682489594,-22.309403937901912,-45.7997086203915
118,-23.490304682489594,-22.309403937901912,-45.7997086203915
119,-23.490304682489594,-22.309403937901912,-45.7997086203915
120,-24.21181848117249,-21.797624461638428,-46.00944294281091
121,-23.061121280911284,-22.7690329562393,-45.83015423715057
122,-23.061121280911284,-22.7690329562393,-45.83015423715057
123,-22.747266098676015,-22.55723060565838,-45.304496704334404
124,-22.747266098676015,-22.55723060565838,-45.304496704334404
125,-22.747266098676015,-22.55723060565838,-45.304496704334404
126,-22.747266098676015,-22.55723060565838,-45.304496704334404
127,-22.86456552061671,-22.689005752706237,-45.55357127332295
128,-22.86456552061671,-22.689005752706237,-45.55357127332295
129,-23.666333320498584,-21.914976566765837,-45.581309887264425
130,-23.666333320498584,-21.914976566765837,-45.581309887264425
131,-23.666333320498584,-21.914976566765837,-45.581309887264425
132,-23.666333320498584,-21.914976566765837,-45.581309887264425
133,-23.666333320498584,-21.914976566765837,-45.581309887264425
134,-23.376458483353723,-22.74672919838152,-46.123187681735246
135,-23.376458483353723,-22.74672919838152,-46.123187681735246
136,-23.71435529010843,-21.833175408040415,-45.54753069814884
137,-23.82613047849717,-21.503924886789235,-45.330055365286405
138,-23.35843712459849,-21.96190062536737,-45.32033774996586
139,-23.179026182238324,-21.376874381116874,-44.55590056335521
140,-23.718430313062896,-21.391176687701453,-45.10960700076436
141,-23.86375993839617,-21.23927120780613,-45.1030311462023
142,-23.967169391785212,-20.78203651535165,-44.74920590713685
143,-23.967169391785212,-20.78203651535165,-44.74920590713685
144,-23.553872427214152,-20.472955666895512,-44.02682809410966
145,-23.553872427214152,-20.472955666895512,-44.02682809410966
146,-23.553872427214152,-20.472955666895512,-44.02682809410966
147,-23.793607438326834,-20.478770303595308,-44.27237774192214
148,-23.793607438326834,-20.478770303595308,-44.27237774192214
