,prior_logpdf,llh,posterior_logpdf
0,-17.940259269376124,-31.672410328677,-49.612669598053124
1,-18.11661247752903,-31.622516864901485,-49.73912934243052
2,-18.11661247752903,-31.622516864901485,-49.73912934243052
3,-18.11661247752903,-31.622516864901485,-49.73912934243052
4,-17.56946878223372,-32.650905593780664,-50.220374376014384
5,-18.30554697869334,-31.79006095429556,-50.0956079329889
6,-18.30554697869334,-31.79006095429556,-50.0956079329889
7,-18.07621215717645,-31.650005712948538,-49.72621787012498
8,-18.07621215717645,-31.650005712948538,-49.72621787012498
9,-18.07621215717645,-31.650005712948538,-49.72621787012498
10,-18.07621215717645,-31.650005712948538,-49.72621787012498
11,-18.07621215717645,-31.650005712948538,-49.72621787012498
12,-17.968436421615802,-32.238734893156966,-50.20717131477278
13,-17.968436421615802,-32.238734893156966,-50.20717131477278
14,-17.968436421615802,-32.238734893156966,-50.20717131477278
15,-17.968436421615802,-32.238734893156966,-50.20717131477278
16,-17.968436421615802,-32.238734893156966,-50.20717131477278
17,-17.968436421615802,-32.238734893156966,-50.20717131477278
18,-17.968436421615802,-32.238734893156966,-50.20717131477278
19,-17.968436421615802,-32.238734893156966,-50.20717131477278
20,-17.968436421615802,-32.238734893156966,-50.20717131477278
21,-17.968436421615802,-32.238734893156966,-50.20717131477278
22,-17.968436421615802,-32.238734893156966,-50.20717131477278
23,-17.72629611263576,-31.91157158039681,-49.63786769303256
24,-17.72629611263576,-31.91157158039681,-49.63786769303256
25,-17.72629611263576,-31.91157158039681,-49.63786769303256
26,-17.72629611263576,-31.91157158039681,-49.63786769303256
27,-17.72629611263576,-31.91157158039681,-49.63786769303256
28,-17.72629611263576,-31.91157158039681,-49.63786769303256
29,-17.415172370143413,-32.01459192279262,-49.42976429293603
30,-17.415172370143413,-32.01459192279262,-49.42976429293603
31,-17.226814717684036,-32.459190014265985,-49.686004731950035
32,-17.059531577371484,-34.020560546256235,-51.08009212362772
33,-14.987510016500925,-35.47562542811122,-50.46313544461215
34,-14.987510016500925,-35.47562542811122,-50.46313544461215
35,-16.389842510940127,-33.79406081795496,-50.18390332889509
36,-16.389842510940127,-33.79406081795496,-50.18390332889509
37,-16.389842510940127,-33.79406081795496,-50.18390332889509
38,-16.389842510940127,-33.79406081795496,-50.18390332889509
39,-16.389842510940127,-33.79406081795496,-50.18390332889509
40,-16.389842510940127,-33.79406081795496,-50.18390332889509
41,-16.389842510940127,-33.79406081795496,-50.18390332889509
42,-16.389842510940127,-33.79406081795496,-50.18390332889509
43,-16.389842510940127,-33.79406081795496,-50.18390332889509
44,-16.389842510940127,-33.79406081795496,-50.18390332889509
45,-16.389842510940127,-33.79406081795496,-50.18390332889509
46,-16.389842510940127,-33.79406081795496,-50.18390332889509
47,-16.389842510940127,-33.79406081795496,-50.18390332889509
48,-16.389842510940127,-33.79406081795496,-50.18390332889509
49,-17.086092188623898,-32.544964387575874,-49.63105657619977
50,-17.680770236098525,-31.98198863560347,-49.662758871702
51,-17.680770236098525,-31.98198863560347,-49.662758871702
52,-17.122673366124026,-32.81002855354683,-49.93270191967086
53,-17.122673366124026,-32.81002855354683,-49.93270191967086
54,-17.122673366124026,-32.81002855354683,-49.93270191967086
55,-17.122673366124026,-32.81002855354683,-49.93270191967086
56,-17.122673366124026,-32.81002855354683,-49.93270191967086
57,-16.997236448107103,-32.428717155244875,-49.42595360335199
58,-16.997236448107103,-32.428717155244875,-49.42595360335199
59,-16.659804064998255,-33.56046669886272,-50.22027076386098
60,-16.31600378483122,-34.5556778460672,-50.871681630898415
61,-15.659990024157839,-35.5614648525786,-51.22145487673645
62,-15.943898559239118,-35.68686549349647,-51.63076405273559
63,-15.943898559239118,-35.68686549349647,-51.63076405273559
64,-16.02196367382844,-34.31728578701433,-50.33924946084278
65,-16.02196367382844,-34.31728578701433,-50.33924946084278
66,-16.02196367382844,-34.31728578701433,-50.33924946084278
67,-16.02196367382844,-34.31728578701433,-50.33924946084278
68,-16.02196367382844,-34.31728578701433,-50.33924946084278
69,-16.02196367382844,-34.31728578701433,-50.33924946084278
70,-16.02196367382844,-34.31728578701433,-50.33924946084278
71,-15.17589956420618,-35.718397985274855,-50.894297549481045
72,-15.812341156047491,-34.87547672391757,-50.68781787996507
73,-15.812341156047491,-34.87547672391757,-50.68781787996507
74,-15.187720909094839,-35.529326793677164,-50.71704770277201
75,-15.187720909094839,-35.529326793677164,-50.71704770277201
76,-15.510453784403564,-34.49558226372342,-50.006036048126994
77,-15.136708286994441,-34.939621249734195,-50.07632953672863
78,-16.137831948072108,-34.248291277129965,-50.38612322520208
79,-16.137831948072108,-34.248291277129965,-50.38612322520208
80,-15.127660784229082,-36.044622731132854,-51.172283515361926
81,-15.496168926779506,-37.4020291744055,-52.898198101184995
82,-15.496168926779506,-37.4020291744055,-52.898198101184995
83,-15.496168926779506,-37.4020291744055,-52.898198101184995
84,-15.496168926779506,-37.4020291744055,-52.898198101184995
85,-15.496168926779506,-37.4020291744055,-52.898198101184995
86,-15.496168926779506,-37.4020291744055,-52.898198101184995
87,-16.632262755348172,-32.25929714963491,-48.89155990498308
88,-16.632262755348172,-32.25929714963491,-48.89155990498308
89,-16.632262755348172,-32.25929714963491,-48.89155990498308
90,-16.632262755348172,-32.25929714963491,-48.89155990498308
91,-16.692041810614153,-31.86515402038545,-48.5571958309996
92,-16.692041810614153,-31.86515402038545,-48.5571958309996
93,-16.692041810614153,-31.86515402038545,-48.5571958309996
94,-16.692041810614153,-31.86515402038545,-48.5571958309996
95,-16.692041810614153,-31.86515402038545,-48.5571958309996
96,-16.692041810614153,-31.86515402038545,-48.5571958309996
97,-16.62223379447798,-32.252760946081445,-48.87499474055942
98,-16.59891413498752,-31.859604871911678,-48.45851900689922
99,-16.59891413498752,-31.859604871911678,-48.45851900689922
100,-16.59891413498752,-31.859604871911678,-48.45851900689922
101,-16.59891413498752,-31.859604871911678,-48.45851900689922
102,-16.59891413498752,-31.859604871911678,-48.45851900689922
103,-16.59891413498752,-31.859604871911678,-48.45851900689922
104,-16.59891413498752,-31.859604871911678,-48.45851900689922
105,-16.59891413498752,-31.859604871911678,-48.45851900689922
106,-16.59891413498752,-31.859604871911678,-48.45851900689922
107,-16.59891413498752,-31.859604871911678,-48.45851900689922
