,prior_logpdf,llh,posterior_logpdf
0,-23.20297249352773,-22.696735927152663,-45.8997084206804
1,-23.20297249352773,-22.696735927152663,-45.8997084206804
2,-23.20297249352773,-22.696735927152663,-45.8997084206804
3,-23.20297249352773,-22.696735927152663,-45.8997084206804
4,-22.99768089252543,-22.75301422867011,-45.750695121195534
5,-23.38779148207532,-22.74743779982472,-46.13522928190003
6,-23.38779148207532,-22.74743779982472,-46.13522928190003
7,-23.38779148207532,-22.74743779982472,-46.13522928190003
8,-23.38779148207532,-22.74743779982472,-46.13522928190003
9,-23.38779148207532,-22.74743779982472,-46.13522928190003
10,-23.38779148207532,-22.74743779982472,-46.13522928190003
11,-24.366291396368176,-22.637598135395645,-47.00388953176383
12,-24.366291396368176,-22.637598135395645,-47.00388953176383
13,-24.366291396368176,-22.637598135395645,-47.00388953176383
14,-24.366291396368176,-22.637598135395645,-47.00388953176383
15,-24.366291396368176,-22.637598135395645,-47.00388953176383
16,-26.082114990950885,-22.760882381553913,-48.84299737250479
17,-26.024566199070076,-22.87039127815285,-48.89495747722293
18,-26.024566199070076,-22.87039127815285,-48.89495747722293
19,-26.024566199070076,-22.87039127815285,-48.89495747722293
20,-26.024566199070076,-22.87039127815285,-48.89495747722293
21,-26.28799132428668,-22.948921570532498,-49.236912894819184
22,-24.224578288273438,-22.914105028496657,-47.138683316770106
23,-24.224578288273438,-22.914105028496657,-47.138683316770106
24,-24.224578288273438,-22.914105028496657,-47.138683316770106
25,-24.224578288273438,-22.914105028496657,-47.138683316770106
26,-24.224578288273438,-22.914105028496657,-47.138683316770106
27,-24.090842715388234,-22.867305273658275,-46.95814798904652
28,-24.090842715388234,-22.867305273658275,-46.95814798904652
29,-23.47916264543587,-22.826967704881373,-46.30613035031723
30,-27.353002075532817,-22.958333714143446,-50.31133578967626
31,-27.353002075532817,-22.958333714143446,-50.31133578967626
32,-27.353002075532817,-22.958333714143446,-50.31133578967626
33,-27.353002075532817,-22.958333714143446,-50.31133578967626
34,-27.353002075532817,-22.958333714143446,-50.31133578967626
35,-27.353002075532817,-22.958333714143446,-50.31133578967626
36,-25.567741677283497,-23.00970710850472,-48.57744878578822
37,-24.727563939656076,-23.083064731062365,-47.81062867071845
38,-24.727563939656076,-23.083064731062365,-47.81062867071845
39,-24.99433174457561,-23.020537123007998,-48.014868867583615
40,-24.99433174457561,-23.020537123007998,-48.014868867583615
41,-21.96080601006163,-23.32336078922377,-45.2841667992854
42,-21.96080601006163,-23.32336078922377,-45.2841667992854
43,-21.96080601006163,-23.32336078922377,-45.2841667992854
44,-22.707909318196396,-22.87515914649591,-45.58306846469232
