,prior_logpdf,llh,posterior_logpdf
0,-23.278931938390198,-21.951681811154717,-45.23061374954493
1,-23.278931938390198,-21.951681811154717,-45.23061374954493
2,-23.47361299488585,-21.534536215095958,-45.008149209981816
3,-23.47361299488585,-21.534536215095958,-45.008149209981816
4,-23.47361299488585,-21.534536215095958,-45.008149209981816
5,-23.47361299488585,-21.534536215095958,-45.008149209981816
6,-23.47361299488585,-21.534536215095958,-45.008149209981816
7,-23.47361299488585,-21.534536215095958,-45.008149209981816
8,-23.29750404498548,-21.555121162757306,-44.852625207742776
9,-23.79485342324605,-21.25672863295833,-45.051582056204396
10,-23.79485342324605,-21.25672863295833,-45.051582056204396
11,-23.344143893340274,-21.576382465378746,-44.920526358719016
12,-23.344143893340274,-21.576382465378746,-44.920526358719016
13,-23.344143893340274,-21.576382465378746,-44.920526358719016
14,-23.344143893340274,-21.576382465378746,-44.920526358719016
15,-23.344143893340274,-21.576382465378746,-44.920526358719016
16,-23.344143893340274,-21.576382465378746,-44.920526358719016
17,-23.344143893340274,-21.576382465378746,-44.920526358719016
18,-23.344143893340274,-21.576382465378746,-44.920526358719016
19,-23.707314672224463,-21.46901628279084,-45.176330955015295
20,-23.707314672224463,-21.46901628279084,-45.176330955015295
21,-23.707314672224463,-21.46901628279084,-45.176330955015295
22,-23.707314672224463,-21.46901628279084,-45.176330955015295
23,-23.707314672224463,-21.46901628279084,-45.176330955015295
24,-23.707314672224463,-21.46901628279084,-45.176330955015295
25,-23.75194255809151,-21.500003825573888,-45.2519463836654
26,-23.75194255809151,-21.500003825573888,-45.2519463836654
27,-23.75194255809151,-21.500003825573888,-45.2519463836654
28,-23.75194255809151,-21.500003825573888,-45.2519463836654
29,-23.6961564867962,-21.789889192030817,-45.48604567882702
30,-23.6961564867962,-21.789889192030817,-45.48604567882702
31,-24.049449628237554,-21.442879958880788,-45.49232958711834
32,-23.960557394916805,-21.425002462968,-45.3855598578848
33,-23.960557394916805,-21.425002462968,-45.3855598578848
34,-25.012372738764462,-21.314294523405138,-46.32666726216961
35,-25.012372738764462,-21.314294523405138,-46.32666726216961
36,-25.012372738764462,-21.314294523405138,-46.32666726216961
37,-25.012372738764462,-21.314294523405138,-46.32666726216961
38,-26.67287354613733,-21.546494056974357,-48.219367603111685
39,-27.73583484040457,-21.080110041461975,-48.81594488186655
40,-27.73583484040457,-21.080110041461975,-48.81594488186655
41,-27.73583484040457,-21.080110041461975,-48.81594488186655
42,-26.05152052352961,-21.12359931471737,-47.17511983824701
43,-26.05152052352961,-21.12359931471737,-47.17511983824701
44,-26.79011328088395,-21.556194058878663,-48.34630733976261
45,-25.05746189364548,-22.182347589783078,-47.23980948342857
46,-23.39862183332952,-21.81830895950748,-45.21693079283699
47,-23.78300563008978,-21.470098819493337,-45.25310444958312
48,-23.78300563008978,-21.470098819493337,-45.25310444958312
49,-23.78300563008978,-21.470098819493337,-45.25310444958312
50,-23.78300563008978,-21.470098819493337,-45.25310444958312
51,-23.78300563008978,-21.470098819493337,-45.25310444958312
52,-23.78300563008978,-21.470098819493337,-45.25310444958312
53,-24.161081790162648,-21.80879995858304,-45.96988174874569
54,-24.161081790162648,-21.80879995858304,-45.96988174874569
55,-24.161081790162648,-21.80879995858304,-45.96988174874569
56,-24.161081790162648,-21.80879995858304,-45.96988174874569
57,-23.497353043392053,-21.710174128555746,-45.20752717194778
58,-23.497353043392053,-21.710174128555746,-45.20752717194778
59,-23.497353043392053,-21.710174128555746,-45.20752717194778
60,-23.497353043392053,-21.710174128555746,-45.20752717194778
61,-23.497353043392053,-21.710174128555746,-45.20752717194778
62,-23.497353043392053,-21.710174128555746,-45.20752717194778
63,-23.497353043392053,-21.710174128555746,-45.20752717194778
64,-23.497353043392053,-21.710174128555746,-45.20752717194778
65,-23.497353043392053,-21.710174128555746,-45.20752717194778
66,-23.497353043392053,-21.710174128555746,-45.20752717194778
67,-23.847215061351147,-21.001533278473886,-44.848748339825036
