,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset,p_latitude,p_longitude,p_magnitude,p_delta_logl,p_delta_logw,p_depth_offset,m_latitude,m_longitude,length,width,slip,strike,dip,depth,rake,m_depth_offset,p_m_latitude,p_m_longitude,p_length,p_width,p_slip,p_strike,p_dip,p_depth,p_rake,p_m_depth_offset,prior_logpdf,llh,posterior_logpdf,p_prior_logpdf,p_llh,p_posterior_logpdf,alpha,accepted,acceptance_rate
0,-5.91496,131.55200000000002,8.570110000000001,-0.357206,-0.12972,-0.151122,-5.963486797022336,131.51028454719574,8.534834726829486,-0.3627337293132051,-0.1309184626967456,0.2817925396229779,-5.91496,131.55200000000002,168190.7543105113,110510.74017966457,10.811809938656104,204.91870567792012,22.34109007912143,28000.011876490502,90.0,-0.151122,-5.963486797022336,131.51028454719574,159151.7669569841,107559.99840695564,10.392734846711694,206.14388050025002,23.11023295013959,28679.713101178204,90.0,0.2817925396229779,-14.572281434302466,-35.24665683044268,-49.81893826474515,-14.528739308190449,-35.31155804089588,-49.84029734908634,0.978867405496148,1.0,1.0
1,-5.963486797022336,131.51028454719574,8.534834726829486,-0.3627337293132051,-0.1309184626967456,0.2817925396229779,-5.9386508820205055,131.57708101000236,8.585545700408527,-0.3656301726446468,-0.13219967270313351,0.7581229102485678,-5.963486797022336,131.51028454719574,159151.7669569841,107559.99840695564,10.392734846711694,206.14388050025002,23.11023295013959,28679.713101178204,90.0,0.2817925396229779,-5.9386508820205055,131.57708101000236,168057.12282030587,111056.39199921553,11.356854851639788,205.71414253096782,21.53211785046332,26605.091436357856,90.0,0.7581229102485678,-14.528739308190449,-35.31155804089588,-49.84029734908634,-14.742382744370255,-35.26615405226454,-50.008536796634786,0.8451514410136647,1.0,1.0
2,-5.9386508820205055,131.57708101000236,8.585545700408527,-0.3656301726446468,-0.13219967270313351,0.7581229102485678,-5.909099131280732,131.57123449710448,8.599097718185805,-0.3621713739205097,-0.13524291454988882,-0.1153043844969338,-5.9386508820205055,131.57708101000236,168057.12282030587,111056.39199921553,11.356854851639788,205.71414253096782,21.53211785046332,26605.091436357856,90.0,0.7581229102485678,-5.909099131280732,131.57123449710448,172190.34248694926,111315.44286907816,11.588370652736563,204.81005686427457,21.883645494266567,27384.764630150654,90.0,-0.1153043844969338,-14.742382744370255,-35.26615405226454,-50.008536796634786,-14.732913762888925,-35.70375708144128,-50.436670844330216,0.6517240468366003,1.0,1.0
3,-5.909099131280732,131.57123449710448,8.599097718185805,-0.3621713739205097,-0.13524291454988882,-0.1153043844969338,-5.7280571613343,131.55206037581578,8.64134356617931,-0.35987963143344165,-0.13623910437753325,0.16964098586334891,-5.909099131280732,131.57123449710448,172190.34248694926,111315.44286907816,11.588370652736563,204.81005686427457,21.883645494266567,27384.764630150654,90.0,-0.1153043844969338,-5.7280571613343,131.55206037581578,182142.72311072864,114340.5391511012,12.340799517836215,198.43979902770855,23.13239928921086,31242.647149331235,90.0,0.16964098586334891,-14.732913762888925,-35.70375708144128,-50.436670844330216,-14.647405044539695,-42.844176957046535,-57.49158200158622,0.0008631594191288997,0.0,0.75
4,-5.909099131280732,131.57123449710448,8.599097718185805,-0.3621713739205097,-0.13524291454988882,-0.1153043844969338,-5.9644846651422165,131.52153054258326,8.628998797925957,-0.35923166394379913,-0.14328545203030185,-0.8054029485087026,-5.909099131280732,131.57123449710448,172190.34248694926,111315.44286907816,11.588370652736563,204.81005686427457,21.883645494266567,27384.764630150654,90.0,-0.1153043844969338,-5.9644846651422165,131.52153054258326,179720.90411993762,111547.54763051897,12.285125122090092,206.2212721979833,22.80548593584744,28217.48972163924,90.0,-0.8054029485087026,-14.732913762888925,-35.70375708144128,-50.436670844330216,-14.768209864628071,-38.655917336929676,-53.42412720155775,0.050415512819421325,0.0,0.6
5,-5.909099131280732,131.57123449710448,8.599097718185805,-0.3621713739205097,-0.13524291454988882,-0.1153043844969338,-5.91782677807675,131.53349574122728,8.608990047369266,-0.3601187632227997,-0.12064226611806515,-0.08695770389992412,-5.909099131280732,131.57123449710448,172190.34248694926,111315.44286907816,11.588370652736563,204.81005686427457,21.883645494266567,27384.764630150654,90.0,-0.1153043844969338,-5.91782677807675,131.53349574122728,175080.99357800354,115908.71670662885,11.32582846238397,204.9276376459331,22.80146824691187,28684.577387286266,90.0,-0.08695770389992412,-14.732913762888925,-35.70375708144128,-50.436670844330216,-14.548790553651767,-36.1500750244801,-50.69886557813186,0.7693611884899713,1.0,0.6666666666666666
6,-5.91782677807675,131.53349574122728,8.608990047369266,-0.3601187632227997,-0.12064226611806515,-0.08695770389992412,-5.8443960226445855,131.43119307800765,8.618528700364855,-0.3586955779961749,-0.12822586361947547,-0.8308930052269945,-5.91782677807675,131.53349574122728,175080.99357800354,115908.71670662885,11.32582846238397,204.9276376459331,22.80146824691187,28684.577387286266,90.0,-0.08695770389992412,-5.8443960226445855,131.43119307800765,177686.59996583362,114653.33765579238,11.659815545418642,202.1533862371579,25.705188879191194,34589.30119004207,90.0,-0.8308930052269945,-14.548790553651767,-36.1500750244801,-50.69886557813186,-14.832590312943244,-42.00367622522393,-56.83626653816717,0.002160531635475979,0.0,0.5714285714285714
7,-5.91782677807675,131.53349574122728,8.608990047369266,-0.3601187632227997,-0.12064226611806515,-0.08695770389992412,-5.888146588751567,131.6577144742773,8.679405047254125,-0.3589263105783284,-0.11540647948213414,0.41005875643218737,-5.91782677807675,131.53349574122728,175080.99357800354,115908.71670662885,11.32582846238397,204.9276376459331,22.80146824691187,28684.577387286266,90.0,-0.08695770389992412,-5.888146588751567,131.6577144742773,191111.29680447862,123146.42289259484,12.454876311735616,204.37746851423788,19.81896129436668,24617.541688493853,90.0,0.41005875643218737,-14.548790553651767,-36.1500750244801,-50.69886557813186,-15.044561283408942,-38.49132977371377,-53.535891057122704,0.058599713060430325,0.0,0.5
8,-5.91782677807675,131.53349574122728,8.608990047369266,-0.3601187632227997,-0.12064226611806515,-0.08695770389992412,-5.913097684779303,131.57999479170277,8.636248682099431,-0.3603273938524641,-0.11956100851747326,0.9101461314668297,-5.91782677807675,131.53349574122728,175080.99357800354,115908.71670662885,11.32582846238397,204.9276376459331,22.80146824691187,28684.577387286266,90.0,-0.08695770389992412,-5.913097684779303,131.57999479170277,180841.21766285293,118400.5761481508,11.794018196404087,204.9596604478804,21.630546747869072,26977.40016866916,90.0,0.9101461314668297,-14.548790553651767,-36.1500750244801,-50.69886557813186,-14.64011786042884,-36.57939344893856,-51.2195113093674,0.5941367714037975,0.0,0.4444444444444444
9,-5.91782677807675,131.53349574122728,8.608990047369266,-0.3601187632227997,-0.12064226611806515,-0.08695770389992412,-5.916494365185777,131.55293300556892,8.574963638070196,-0.36671079109089977,-0.1209925867731848,0.037156429644506175,-5.91782677807675,131.53349574122728,175080.99357800354,115908.71670662885,11.32582846238397,204.9276376459331,22.80146824691187,28684.577387286266,90.0,-0.08695770389992412,-5.916494365185777,131.55293300556892,165515.13029886913,113131.67833589965,10.913487000711207,204.96756378637366,22.30693107181757,27934.955823107066,90.0,0.037156429644506175,-14.548790553651767,-36.1500750244801,-50.69886557813186,-14.626765032918149,-35.1794332120072,-49.806198244925355,2.4416336237456737,1.0,0.5
