,Strike,Length,Width,Depth,Slip,Rake,Dip,Longitude,Latitude,P-Strike,P-Length,P-Width,P-Depth,P-Slip,P-Rake,P-Dip,P-Logitude,P-Latitude,O-Strike,O-Length,O-Width,O-Depth,O-Slip,O-Rake,O-Dip,O-Logitude,O-Latitude,OP-Strike,OP-Length,OP-Width,OP-Depth,OP-Slip,OP-Rake,OP-Dip,OP-Logitude,OP-Latitude,Sample Prior,Sample LLH,Sample Posterior,Proposal Prior,Proposal LLH,Proposal Posterior,Wins,Proposal Accept/Reject,Acceptance ratio
53,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,-67.91789190891795,-inf,-inf,-67.89795190938221,-inf,-inf,0.0,Rejected,0.14285714285714285
54,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,-67.91789190891795,-inf,-inf,-67.89795190938221,-inf,-inf,0.0,Rejected,0.14285714285714285
55,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,-67.89795190938221,-inf,-inf,-69.59042731036216,-inf,-inf,0.0,Rejected,0.13793103448275862
56,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.7450621173045,351700.0405095147,30578.644111241658,69564.54348897305,8.715563999806202,61.27373607685888,20.0,130.57030129955078,-4.945813940912575,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.7450621173045,351700.0405095147,30578.644111241658,69564.54348897305,8.715563999806202,61.27373607685888,20.0,130.57030129955078,-4.945813940912575,-67.89795190938221,-inf,-inf,-69.59042731036216,-inf,-inf,0.0,Rejected,0.13793103448275862
57,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.7450621173045,351700.0405095147,30578.644111241658,69564.54348897305,8.715563999806202,61.27373607685888,20.0,130.57030129955078,-4.945813940912575,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.7450621173045,351700.0405095147,30578.644111241658,69564.54348897305,8.715563999806202,61.27373607685888,20.0,130.57030129955078,-4.945813940912575,-69.59042731036216,-inf,-inf,-67.1794589153736,-inf,-inf,1.0,Accepted,0.16666666666666666
58,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.8634237650573,351913.62758132507,30717.45436711558,68971.69500748442,8.467665653173368,60.922466809359676,20.0,130.5036680238973,-4.893637989130389,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.8634237650573,351913.62758132507,30717.45436711558,68971.69500748442,8.467665653173368,60.922466809359676,20.0,130.5036680238973,-4.893637989130389,-69.59042731036216,-inf,-inf,-67.1794589153736,-inf,-inf,1.0,Accepted,0.16666666666666666
59,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.8634237650573,351913.62758132507,30717.45436711558,68971.69500748442,8.467665653173368,60.922466809359676,20.0,130.5036680238973,-4.893637989130389,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,280.8634237650573,351913.62758132507,30717.45436711558,68971.69500748442,8.467665653173368,60.922466809359676,20.0,130.5036680238973,-4.893637989130389,-69.59042731036216,-inf,-inf,-66.77568840198128,-inf,-inf,2.0,Accepted,0.16129032258064516
60,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,282.7060538554479,353947.6477548175,31108.114478736996,70246.48835458455,8.750525414043697,60.84620832459643,20.0,130.47095772510326,-4.910960788897448,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,282.7060538554479,353947.6477548175,31108.114478736996,70246.48835458455,8.750525414043697,60.84620832459643,20.0,130.47095772510326,-4.910960788897448,-69.59042731036216,-inf,-inf,-66.77568840198128,-inf,-inf,2.0,Accepted,0.16129032258064516
61,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,282.7060538554479,353947.6477548175,31108.114478736996,70246.48835458455,8.750525414043697,60.84620832459643,20.0,130.47095772510326,-4.910960788897448,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,282.7060538554479,353947.6477548175,31108.114478736996,70246.48835458455,8.750525414043697,60.84620832459643,20.0,130.47095772510326,-4.910960788897448,-69.59042731036216,-inf,-inf,-67.72632200614423,-inf,-inf,3.0,Accepted,0.15625
62,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,-69.59042731036216,-inf,-inf,-67.72632200614423,-inf,-inf,3.0,Accepted,0.15625
63,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922,-69.59042731036216,-inf,-inf,-70.41021486051852,-inf,-inf,0.0,Rejected,0.15151515151515152
