,O-Strike,O-Length,O-Width,O-Depth,O-Slip,O-Rake,O-Dip,O-Logitude,O-Latitude
26,280.72998947528635,354274.12199593824,33801.55285007531,70689.78371706551,8.116780677596589,60.886080057922356,20.0,130.62221252947714,-5.030081735250554
27,279.6186689301067,352352.9437912775,33536.37551063432,70598.12748015772,8.373305966168921,60.950763470249676,20.0,130.6685799193051,-5.072837956660087
28,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105
29,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105
30,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105
31,278.60024134516044,351084.82011670613,30808.56561450316,73038.35535213308,8.49065959796133,60.82190793564979,20.0,130.51934109340527,-5.016400888975105
32,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922
33,272.20400233153987,351451.0981437371,31504.684629918618,74254.6121988468,8.41491498513504,61.11231049490265,20.0,130.52282288170474,-5.056927271281922
34,268.65875405442847,349920.99710704706,31543.01979091012,78117.5604190653,8.626413105224287,61.37799931121681,20.0,130.46622173704972,-5.1354661957959555
35,268.65875405442847,349920.99710704706,31543.01979091012,78117.5604190653,8.626413105224287,61.37799931121681,20.0,130.46622173704972,-5.1354661957959555
36,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172
37,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172
38,268.7401449446376,352259.93287298793,32731.47384592795,76433.4170204624,8.812604238933728,61.546870291482016,20.0,130.56756563485425,-5.1860143380172
39,266.7549595715055,349255.3984873755,33405.37467972781,73842.55423895572,8.6535928614807,61.80126771499976,20.0,130.6286817643738,-5.162700961848157
40,267.61457010481575,351693.2615283937,35388.98423243194,76707.4007690647,8.404901812068953,61.792896330394576,20.0,130.5565674202765,-5.181041196329379
41,268.0355427033452,347759.8678095218,34485.423890078186,79388.28599131678,8.199320755042397,61.44305992604953,20.0,130.58376381367714,-5.339259429420991
42,274.2438334065035,350364.23545069323,32810.955301072536,82227.66380068244,7.840253466768425,61.32880246073081,20.0,130.60063337516854,-5.506028354136647
43,273.5858763844687,351509.18945859256,32428.95820194135,86898.13015716645,8.021565933535696,61.35950134048187,20.0,130.45407837759848,-5.58401882111665
44,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535
45,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535
46,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535
47,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535
48,273.07405207131296,349710.5501553428,33062.59575467789,90241.61964582467,7.337300362074902,61.10135081723452,20.0,130.3397933018593,-5.6098230088846535
49,272.9264985084098,351236.4122319725,33083.92968987541,90854.12432274148,7.5105723006468805,60.76803124400304,20.0,130.332827343125,-5.5919535938891025
50,270.8582938682787,353163.27386074787,32478.264985614514,92303.46515824336,8.093726339098076,60.48536669232527,20.0,130.29628086663456,-5.488352330179371
51,269.73689358982233,354867.0850646359,32992.68320641024,93714.33661499042,8.145872913456758,60.48507199434535,20.0,130.2143998105916,-5.633705885809746
52,268.74870644037736,350059.25006555754,32710.20205103255,96388.28429930545,8.179069513698275,60.40179563954065,20.0,130.14983344844634,-5.606479220567266
53,268.98951719105594,353662.8929715451,33501.88966468227,98886.40058033133,7.875141076454522,60.42434239521823,20.0,130.05956232804488,-5.616773904063471
54,268.98951719105594,353662.8929715451,33501.88966468227,98886.40058033133,7.875141076454522,60.42434239521823,20.0,130.05956232804488,-5.616773904063471
55,268.98951719105594,353662.8929715451,33501.88966468227,98886.40058033133,7.875141076454522,60.42434239521823,20.0,130.05956232804488,-5.616773904063471
56,269.1984858301745,350724.62874790747,33621.469835657794,100847.10266376921,7.596423989966149,60.64433851142215,20.0,129.96150596979604,-5.66287925771813
57,269.1984858301745,350724.62874790747,33621.469835657794,100847.10266376921,7.596423989966149,60.64433851142215,20.0,129.96150596979604,-5.66287925771813
58,269.2716500644505,356732.6835176381,34102.78569769779,102441.15438774962,7.416145194442388,60.59980172365256,20.0,129.92151681801911,-5.650458719892735
59,274.0101083034349,357727.092381216,34048.25600826217,102899.89546400686,7.337650432063863,60.44002200213451,20.0,129.89978418838524,-5.660959582723802
60,273.7909480971811,357638.3672463726,33955.59155160105,107358.1636562874,7.333840758957203,60.59031112773113,20.0,129.80818622905707,-5.597308291722609
61,273.7909480971811,357638.3672463726,33955.59155160105,107358.1636562874,7.333840758957203,60.59031112773113,20.0,129.80818622905707,-5.597308291722609
62,276.493711632929,355108.3259208102,34458.348612581576,107893.00519328559,7.719355584035413,61.25712698350867,20.0,129.7172615378217,-5.666335506987284
63,278.60506357835277,355492.87372688326,33797.00241690507,109592.39087900583,7.90690750970477,61.23468892639687,20.0,129.69672094632534,-5.627290054742923
64,278.60506357835277,355492.87372688326,33797.00241690507,109592.39087900583,7.90690750970477,61.23468892639687,20.0,129.69672094632534,-5.627290054742923
65,278.60506357835277,355492.87372688326,33797.00241690507,109592.39087900583,7.90690750970477,61.23468892639687,20.0,129.69672094632534,-5.627290054742923
66,278.60506357835277,355492.87372688326,33797.00241690507,109592.39087900583,7.90690750970477,61.23468892639687,20.0,129.69672094632534,-5.627290054742923
67,282.34440402845934,357662.76509717957,33538.71862235335,110298.2186477216,7.827793537552929,61.53511120515814,20.0,129.67159767901774,-5.613542047926535
68,282.34440402845934,357662.76509717957,33538.71862235335,110298.2186477216,7.827793537552929,61.53511120515814,20.0,129.67159767901774,-5.613542047926535
69,283.16051548370996,358861.0001561462,34289.39343262453,111651.85403468358,8.101988017730813,61.089068717185775,20.0,129.59490962632543,-5.6597525321639885
70,283.16051548370996,358861.0001561462,34289.39343262453,111651.85403468358,8.101988017730813,61.089068717185775,20.0,129.59490962632543,-5.6597525321639885
71,283.16051548370996,358861.0001561462,34289.39343262453,111651.85403468358,8.101988017730813,61.089068717185775,20.0,129.59490962632543,-5.6597525321639885
72,283.16051548370996,358861.0001561462,34289.39343262453,111651.85403468358,8.101988017730813,61.089068717185775,20.0,129.59490962632543,-5.6597525321639885
73,283.6967785923834,362890.71907563525,34582.30537761929,112052.48198618741,7.547803980439433,61.07324999679856,20.0,129.45273229059995,-5.627565857316711
74,282.7893666649105,364958.8040358324,35498.62477919274,113900.63000509067,7.48361726934153,61.260887009995685,20.0,129.39963786877354,-5.663772534811008
75,284.69848887136305,360461.73195345013,34599.47244531094,113888.7886342997,7.563851634002445,61.538373374984715,20.0,129.41463225281765,-5.784677517339616
76,284.69848887136305,360461.73195345013,34599.47244531094,113888.7886342997,7.563851634002445,61.538373374984715,20.0,129.41463225281765,-5.784677517339616
77,284.69848887136305,360461.73195345013,34599.47244531094,113888.7886342997,7.563851634002445,61.538373374984715,20.0,129.41463225281765,-5.784677517339616
78,284.69848887136305,360461.73195345013,34599.47244531094,113888.7886342997,7.563851634002445,61.538373374984715,20.0,129.41463225281765,-5.784677517339616
79,285.1451126303907,362220.9284191295,34246.84700200758,115343.61260745539,7.492515700923099,61.44811292958833,20.0,129.34806849544987,-5.689182153969468
80,282.92373107360123,359067.64991698985,35349.90512855119,116490.93065741054,7.692233746450008,61.59069234115084,20.0,129.35011837018143,-5.718688405080845
81,283.68328588199074,357791.51904426084,35238.833273646436,114787.76723327856,7.665507016613294,61.448834859489175,20.0,129.30482204600972,-5.800962781986778
82,283.68328588199074,357791.51904426084,35238.833273646436,114787.76723327856,7.665507016613294,61.448834859489175,20.0,129.30482204600972,-5.800962781986778
83,283.68328588199074,357791.51904426084,35238.833273646436,114787.76723327856,7.665507016613294,61.448834859489175,20.0,129.30482204600972,-5.800962781986778
84,284.65903158070944,354325.11331289285,35704.373360102,116564.80080108302,7.520800829848666,61.3976065427521,20.0,129.33489351266638,-5.717146983260649
85,284.65903158070944,354325.11331289285,35704.373360102,116564.80080108302,7.520800829848666,61.3976065427521,20.0,129.33489351266638,-5.717146983260649
86,284.65903158070944,354325.11331289285,35704.373360102,116564.80080108302,7.520800829848666,61.3976065427521,20.0,129.33489351266638,-5.717146983260649
87,284.65903158070944,354325.11331289285,35704.373360102,116564.80080108302,7.520800829848666,61.3976065427521,20.0,129.33489351266638,-5.717146983260649
88,284.86648595262733,353708.3138946746,36940.889469058005,116437.0955591174,7.789333196983179,61.32804398583341,20.0,129.3417123029661,-5.744750371677133
89,284.86648595262733,353708.3138946746,36940.889469058005,116437.0955591174,7.789333196983179,61.32804398583341,20.0,129.3417123029661,-5.744750371677133
90,284.86648595262733,353708.3138946746,36940.889469058005,116437.0955591174,7.789333196983179,61.32804398583341,20.0,129.3417123029661,-5.744750371677133
91,281.31981224716594,356973.4711334611,37564.486344372985,115507.66073812752,8.337778947858231,61.16438029968429,20.0,129.41910004610733,-5.717843242658476
92,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
93,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
94,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
95,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
96,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
97,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
98,280.44047309543737,358451.73993018264,38011.606979019525,114920.13716491144,8.588070894843394,61.23851586047608,20.0,129.4370403665901,-5.696733203634571
99,281.21647107949246,356453.74403711775,37493.104035598626,114579.97067990579,8.362784907073193,61.1039984087395,20.0,129.43274864975137,-5.687379863283035
100,281.21647107949246,356453.74403711775,37493.104035598626,114579.97067990579,8.362784907073193,61.1039984087395,20.0,129.43274864975137,-5.687379863283035
