,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset,p_latitude,p_longitude,p_magnitude,p_delta_logl,p_delta_logw,p_depth_offset,m_latitude,m_longitude,length,width,slip,strike,dip,depth,rake,m_depth_offset,p_m_latitude,p_m_longitude,p_length,p_width,p_slip,p_strike,p_dip,p_depth,p_rake,p_m_depth_offset,prior_logpdf,llh,posterior_logpdf,p_prior_logpdf,p_llh,p_posterior_logpdf,alpha,accepted,acceptance_rate
0,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.431279401485827,131.74439685448488,8.766465116470316,0.12421684322775628,-0.2956459368588599,1.7994745556061056,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.431279401485827,131.74439685448488,645648.838827534,86344.14213056673,7.102454008096353,142.07221987383326,14.481181790014533,16175.1665730791,90.0,1.7994745556061056,-17.940259269376124,-31.672410309076533,-49.612669578452646,-17.238663333423425,-33.063224767612766,-50.30188810103618,0.5019681926345709,0.0,0.0
1,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.413201699420619,131.72039147294416,8.738219267661032,0.12782307120693012,-0.2976366845193509,2.0978580241949225,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.413201699420619,131.72039147294416,629243.65937258,84292.75952301231,6.771108771701902,141.05839024688888,14.620872949608419,16368.164966020264,90.0,2.0978580241949225,-17.940259269376124,-31.672410309076533,-49.612669578452646,-17.03496236860346,-32.770882128704514,-49.805844497307966,0.8243377693084055,0.0,0.0
2,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.382218808042195,131.66258772393732,8.74155671468371,0.13709439491582293,-0.303516045814503,1.323304914887724,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.382218808042195,131.66258772393732,645411.9124665653,83350.75872557772,6.753494433488896,138.93279659742777,15.076122593961914,17018.814231961293,90.0,1.323304914887724,-17.940259269376124,-31.672410309076533,-49.612669578452646,-17.13725461258657,-40.18387114029933,-57.3211257528859,0.0004490141418318709,0.0,0.0
3,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.316940250432004,131.78180242559787,8.764703090990567,0.13083194382113206,-0.3112401921407428,2.311130291664097,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.316940250432004,131.78180242559787,654167.9134660196,83197.71177825904,7.230927794656807,139.73576713082707,12.58585315092244,13506.998561592114,90.0,2.311130291664097,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.593108017372128,-40.82641049118657,-59.4195185085587,5.507311289680873e-05,0.0,0.0
4,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.1788129211949645,131.69709701136438,8.742153243416432,0.13078902691324662,-0.2982240392127303,1.813586486439784,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.1788129211949645,131.69709701136438,636566.5730672225,84407.31008866041,6.7755723018798575,134.67995068379292,11.852990678918777,12664.981217338154,90.0,1.813586486439784,-17.940259269376124,-31.672410309076533,-49.612669578452646,-19.191068794326274,-44.00163551842857,-63.19270431275486,1.2655107854709762e-06,0.0,0.0
5,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.287270231104771,131.8172281872511,8.782680675143109,0.13220400672562604,-0.30846855552627384,1.8236850485777107,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.287270231104771,131.8172281872511,670611.0273644306,84773.93806163709,7.365936534152201,139.76005549739972,11.758474790206787,12430.8066226472,90.0,1.8236850485777107,-17.940259269376124,-31.672410309076533,-49.612669578452646,-19.482763175983685,-43.016906773970575,-62.499669949954274,2.5307360428660567e-06,0.0,0.0
6,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.456619576773872,131.7068664348335,8.781903450668128,0.13277812031623334,-0.2964601635551331,1.2696739968000652,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.456619576773872,131.7068664348335,670869.4388955222,87104.01727256492,7.146921156919805,142.09863429454845,15.334390132861614,17468.122357160642,90.0,1.2696739968000652,-17.940259269376124,-31.672410309076533,-49.612669578452646,-16.905414146855115,-53.79144454965025,-70.69685869650536,6.970324719757665e-10,0.0,0.0
7,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.253161085860598,131.71314147875896,8.763338837427808,0.13477337871330833,-0.29055982293741106,1.62910547265329,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.253161085860598,131.71314147875896,659047.3664826636,87173.30918004153,6.817860381297645,136.69727365700808,12.670440147961322,13656.433824329388,90.0,1.62910547265329,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.650263520618502,-34.12659363239694,-52.77685715301544,0.042248451591907724,0.0,0.0
8,-4.38508,131.756,8.763869999999999,0.129237,-0.302814,1.60657,-4.470181520199314,131.842213404746,8.779812912198175,0.1256280777263269,-0.3006116929787859,1.5194584736519334,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657,-4.470181520199314,131.842213404746,658254.4245352467,86151.15709905258,7.311466175199258,144.9895868154941,13.471426995638033,14750.48586799248,90.0,1.5194584736519334,-17.940259269376124,-31.672410309076533,-49.612669578452646,-18.166557201846427,-31.44591360409737,-49.612470805943786,1.000198792265438,1.0,0.1111111111111111
9,-4.470181520199314,131.842213404746,8.779812912198175,0.1256280777263269,-0.3006116929787859,1.5194584736519334,-4.5234260505902855,131.8244563373701,8.811686323292676,0.12840656575400095,-0.29608137332858536,1.5154396162972217,-4.470181520199314,131.842213404746,658254.4245352467,86151.15709905258,7.311466175199258,144.9895868154941,13.471426995638033,14750.48586799248,90.0,1.5194584736519334,-4.5234260505902855,131.8244563373701,688421.9030437156,88987.44771874807,7.555897594924319,146.31366854177014,14.271512699786628,15961.305294650663,90.0,1.5154396162972217,-18.166557201846427,-31.44591360409737,-49.612470805943786,-17.528834614467712,-40.3756147568837,-57.904449371351404,0.0002505183052127423,0.0,0.1
