,prior_logpdf,llh,posterior_logpdf
0,-17.940259269376124,-31.672410309076533,-49.612669578452646
1,-17.940259269376124,-31.672410309076533,-49.612669578452646
2,-17.940259269376124,-31.672410309076533,-49.612669578452646
3,-17.940259269376124,-31.672410309076533,-49.612669578452646
4,-17.940259269376124,-31.672410309076533,-49.612669578452646
5,-17.940259269376124,-31.672410309076533,-49.612669578452646
6,-17.940259269376124,-31.672410309076533,-49.612669578452646
7,-17.940259269376124,-31.672410309076533,-49.612669578452646
8,-17.940259269376124,-31.672410309076533,-49.612669578452646
9,-18.166557201846427,-31.44591360409737,-49.612470805943786
10,-18.166557201846427,-31.44591360409737,-49.612470805943786
11,-18.166557201846427,-31.44591360409737,-49.612470805943786
12,-18.166557201846427,-31.44591360409737,-49.612470805943786
13,-17.453045032410284,-33.842483664139124,-51.2955286965494
14,-17.453045032410284,-33.842483664139124,-51.2955286965494
15,-17.453045032410284,-33.842483664139124,-51.2955286965494
16,-17.453045032410284,-33.842483664139124,-51.2955286965494
17,-17.778588534418855,-32.41967685315368,-50.198265387572526
18,-17.723939718232128,-32.181860901907804,-49.90580062013994
19,-17.723939718232128,-32.181860901907804,-49.90580062013994
20,-17.723939718232128,-32.181860901907804,-49.90580062013994
21,-17.723939718232128,-32.181860901907804,-49.90580062013994
22,-17.723939718232128,-32.181860901907804,-49.90580062013994
23,-18.063639979076303,-31.78976830165652,-49.85340828073282
24,-18.184635387795826,-31.621218050678138,-49.80585343847396
25,-18.184635387795826,-31.621218050678138,-49.80585343847396
26,-17.95718665131934,-31.7643538260413,-49.72154047736064
27,-17.95718665131934,-31.7643538260413,-49.72154047736064
28,-17.95718665131934,-31.7643538260413,-49.72154047736064
29,-17.95718665131934,-31.7643538260413,-49.72154047736064
30,-18.76989793879399,-31.975974732451906,-50.74587267124589
31,-18.76989793879399,-31.975974732451906,-50.74587267124589
32,-18.76989793879399,-31.975974732451906,-50.74587267124589
33,-18.76989793879399,-31.975974732451906,-50.74587267124589
34,-18.76989793879399,-31.975974732451906,-50.74587267124589
35,-18.76989793879399,-31.975974732451906,-50.74587267124589
36,-18.76989793879399,-31.975974732451906,-50.74587267124589
37,-18.76989793879399,-31.975974732451906,-50.74587267124589
38,-18.76989793879399,-31.975974732451906,-50.74587267124589
39,-18.76989793879399,-31.975974732451906,-50.74587267124589
40,-18.76989793879399,-31.975974732451906,-50.74587267124589
41,-18.76989793879399,-31.975974732451906,-50.74587267124589
42,-18.76989793879399,-31.975974732451906,-50.74587267124589
43,-18.76989793879399,-31.975974732451906,-50.74587267124589
44,-18.76989793879399,-31.975974732451906,-50.74587267124589
45,-18.76989793879399,-31.975974732451906,-50.74587267124589
46,-18.76989793879399,-31.975974732451906,-50.74587267124589
47,-18.76989793879399,-31.975974732451906,-50.74587267124589
48,-18.76989793879399,-31.975974732451906,-50.74587267124589
49,-18.76989793879399,-31.975974732451906,-50.74587267124589
50,-18.76989793879399,-31.975974732451906,-50.74587267124589
51,-18.76989793879399,-31.975974732451906,-50.74587267124589
52,-18.76989793879399,-31.975974732451906,-50.74587267124589
53,-18.76989793879399,-31.975974732451906,-50.74587267124589
54,-18.76989793879399,-31.975974732451906,-50.74587267124589
55,-18.76989793879399,-31.975974732451906,-50.74587267124589
56,-18.76989793879399,-31.975974732451906,-50.74587267124589
57,-18.76989793879399,-31.975974732451906,-50.74587267124589
58,-18.76989793879399,-31.975974732451906,-50.74587267124589
59,-18.76989793879399,-31.975974732451906,-50.74587267124589
60,-19.207482293627752,-31.512832117610873,-50.72031441123863
61,-19.207482293627752,-31.512832117610873,-50.72031441123863
62,-19.207482293627752,-31.512832117610873,-50.72031441123863
63,-19.207482293627752,-31.512832117610873,-50.72031441123863
64,-19.207482293627752,-31.512832117610873,-50.72031441123863
65,-19.207482293627752,-31.512832117610873,-50.72031441123863
66,-19.207482293627752,-31.512832117610873,-50.72031441123863
67,-19.207482293627752,-31.512832117610873,-50.72031441123863
68,-19.207482293627752,-31.512832117610873,-50.72031441123863
69,-19.207482293627752,-31.512832117610873,-50.72031441123863
70,-19.207482293627752,-31.512832117610873,-50.72031441123863
71,-19.207482293627752,-31.512832117610873,-50.72031441123863
72,-19.207482293627752,-31.512832117610873,-50.72031441123863
73,-19.207482293627752,-31.512832117610873,-50.72031441123863
74,-18.478465113831795,-31.826909745711106,-50.305374859542894
75,-18.478465113831795,-31.826909745711106,-50.305374859542894
76,-18.478465113831795,-31.826909745711106,-50.305374859542894
77,-18.478465113831795,-31.826909745711106,-50.305374859542894
78,-18.478465113831795,-31.826909745711106,-50.305374859542894
79,-18.478465113831795,-31.826909745711106,-50.305374859542894
80,-18.59518343096027,-31.993188531916555,-50.58837196287684
81,-18.59518343096027,-31.993188531916555,-50.58837196287684
82,-18.59518343096027,-31.993188531916555,-50.58837196287684
