,latitude,longitude,length,width,slip,strike,dip,depth,rake,depth_offset
0,-4.38508,131.756,651115.8364860666,84779.00056563556,7.1088353868142775,140.9833338477429,13.769639784038846,15128.786992918276,90.0,1.60657
1,-4.283965931574783,131.6741984112119,635554.7138118943,82748.82776127501,6.8686293191422205,136.53610234408742,13.601296030328596,14906.500280539667,90.0,2.2385542730150787
2,-4.312515280150906,131.66719419458428,594661.30658758,81203.7565370662,6.436306841646749,137.10472589374487,14.086539960770669,15574.369682497463,90.0,2.2262472038272967
3,-4.312515280150906,131.66719419458428,594661.30658758,81203.7565370662,6.436306841646749,137.10472589374487,14.086539960770669,15574.369682497463,90.0,2.2262472038272967
4,-4.312515280150906,131.66719419458428,594661.30658758,81203.7565370662,6.436306841646749,137.10472589374487,14.086539960770669,15574.369682497463,90.0,2.2262472038272967
5,-4.3674814047547255,131.6481817291253,588298.6510849437,82113.67107505552,6.296335539432411,138.18822715499107,15.091148233171465,17030.595209882107,90.0,2.5168753242610897
6,-4.361829976492071,131.64101115185392,606708.6467879033,83958.43639450625,6.255258356090218,137.85762236337223,15.120433075365687,17070.37624699423,90.0,2.6002708787449382
7,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
8,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
9,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
10,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
11,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
12,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
13,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
14,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
15,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
16,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
17,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
18,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
19,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
20,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
21,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
22,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
23,-4.264295128313549,131.63486408493125,615035.7776936989,84348.34401153657,6.6543880807818425,135.09569646745658,13.851247200620813,15260.64007120446,90.0,2.6818632171378005
24,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
25,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
26,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
27,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
28,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
29,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
30,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
31,-4.2630650030672586,131.6212288253283,612923.3889299027,85546.79688549764,6.6386649093269865,134.72569910619967,14.015803678686574,15489.148584948982,90.0,2.603159826014123
32,-4.355169529932817,131.65395543987222,614907.5185680345,85753.53206206471,6.668321763843235,137.96109330180016,14.846933440400262,16663.949089791924,90.0,1.4501352245175931
33,-4.355169529932817,131.65395543987222,614907.5185680345,85753.53206206471,6.668321763843235,137.96109330180016,14.846933440400262,16663.949089791924,90.0,1.4501352245175931
34,-4.355169529932817,131.65395543987222,614907.5185680345,85753.53206206471,6.668321763843235,137.96109330180016,14.846933440400262,16663.949089791924,90.0,1.4501352245175931
35,-4.355169529932817,131.65395543987222,614907.5185680345,85753.53206206471,6.668321763843235,137.96109330180016,14.846933440400262,16663.949089791924,90.0,1.4501352245175931
36,-4.355169529932817,131.65395543987222,614907.5185680345,85753.53206206471,6.668321763843235,137.96109330180016,14.846933440400262,16663.949089791924,90.0,1.4501352245175931
37,-4.3645073503626985,131.6120649450963,593876.6487799134,84602.94179112818,6.324758073480004,137.26557259535738,15.574736694907156,17745.407796094718,90.0,1.5847807824360078
38,-4.399478193663684,131.62396330859013,590382.046644241,84089.61359522637,6.550484390631879,138.57239021067136,15.87047671983844,18217.202896208182,90.0,1.9173134851612368
39,-4.450358031611441,131.5169901283081,551707.4355260979,81205.67000486265,6.00429016869367,137.7544678209731,18.16242081281215,21945.46587492889,90.0,1.5594356954303308
40,-4.450358031611441,131.5169901283081,551707.4355260979,81205.67000486265,6.00429016869367,137.7544678209731,18.16242081281215,21945.46587492889,90.0,1.5594356954303308
41,-4.334377389771778,131.63468693708992,579342.4044358942,81520.3393665677,6.134011621060206,136.93733594883034,14.83859235842386,16650.04216934318,90.0,2.012801762357067
42,-4.334377389771778,131.63468693708992,579342.4044358942,81520.3393665677,6.134011621060206,136.93733594883034,14.83859235842386,16650.04216934318,90.0,2.012801762357067
43,-4.446008235913618,131.69305651627064,569955.6282806749,81413.25469493851,6.045119028477156,141.48994285241488,15.41828838751262,17582.06712610365,90.0,1.0784904754942592
