,Pulu Ai height,Ambon height,Banda Neira arrival,Banda Neira height,Banda Neira inundation,Buru height,Hulaliu height,Saparua arrival,Saparua height,Saparua inundation,Kulur height,Ameth height,Amahai height
0,2.5958490000000007,2.2813409999999976,14.339010166666665,5.280569,152.83588068194754,1.6021541999999998,0.7430060000000012,34.95577,4.1470266,111.0239874059583,0.8767770000000006,1.2390282,1.7208970000000008
1,2.427971999999997,1.9660549999999968,14.511420666666668,4.943815000000002,139.98042547252913,1.4263696,0.626023,34.85535,3.822936400000001,99.60867354639959,0.8068635000000004,1.1046492000000008,1.5237750000000003
2,2.376818,1.840079,14.267248333333333,4.643754000000001,128.76859832317916,1.3887075,0.5646999999999984,35.006211666666665,3.3768237999999995,84.4200476478742,0.7446973999999997,1.0580116000000004,1.6701440000000003
3,2.376818,1.840079,14.267248333333333,4.643754000000001,128.76859832317916,1.3887075,0.5646999999999984,35.006211666666665,3.3768237999999995,84.4200476478742,0.7446973999999997,1.0580116000000004,1.6701440000000003
4,2.376818,1.840079,14.267248333333333,4.643754000000001,128.76859832317916,1.3887075,0.5646999999999984,35.006211666666665,3.3768237999999995,84.4200476478742,0.7446973999999997,1.0580116000000004,1.6701440000000003
5,2.320929,2.3053859999999986,13.592086666666667,5.256084999999999,151.89175540934366,1.4282424999999999,0.8124509999999994,36.10478333333333,3.1230295,76.06808940598104,0.7651281000000001,1.2727178999999995,1.7509280000000018
6,2.306137,2.4510490000000007,13.498713,5.364809000000001,156.09537938630973,1.3861927000000005,0.9204400000000028,36.52843,3.1366125,76.50953303607452,0.7633344000000015,1.3321567000000003,1.7357790000000008
7,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
8,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
9,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
10,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
11,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
12,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
13,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
14,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
15,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
16,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
17,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
18,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
19,2.438358000000001,2.0059599999999977,14.224146833333332,4.983452999999997,141.47884868367566,1.3637808000000002,0.6701519999999981,35.27186,3.5003273000000004,88.56169766789587,0.7658306999999986,1.1139851000000007,1.5993670000000009
