,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset
0,-5.95,131.5,8.7,0.0,0.0,0.0
1,-5.95,131.5,8.7,0.0,0.0,0.0
2,-5.95,131.5,8.7,0.0,0.0,0.0
3,-5.95,131.5,8.7,0.0,0.0,0.0
4,-5.95,131.5,8.7,0.0,0.0,0.0
5,-5.95,131.5,8.7,0.0,0.0,0.0
6,-5.95,131.5,8.7,0.0,0.0,0.0
7,-5.95,131.5,8.7,0.0,0.0,0.0
8,-5.95,131.5,8.7,0.0,0.0,0.0
9,-5.95,131.5,8.7,0.0,0.0,0.0
10,-5.95,131.5,8.7,0.0,0.0,0.0
11,-5.95,131.5,8.7,0.0,0.0,0.0
12,-5.95,131.5,8.7,0.0,0.0,0.0
13,-5.95,131.5,8.7,0.0,0.0,0.0
14,-5.95,131.5,8.7,0.0,0.0,0.0
15,-5.95,131.5,8.7,0.0,0.0,0.0
16,-5.95,131.5,8.7,0.0,0.0,0.0
17,-5.95,131.5,8.7,0.0,0.0,0.0
18,-5.95,131.5,8.7,0.0,0.0,0.0
19,-5.95,131.5,8.7,0.0,0.0,0.0
20,-5.95,131.5,8.7,0.0,0.0,0.0
21,-5.95,131.5,8.7,0.0,0.0,0.0
22,-5.95,131.5,8.7,0.0,0.0,0.0
23,-5.95,131.5,8.7,0.0,0.0,0.0
24,-5.95,131.5,8.7,0.0,0.0,0.0
25,-5.95,131.5,8.7,0.0,0.0,0.0
26,-5.95,131.5,8.7,0.0,0.0,0.0
27,-5.95,131.5,8.7,0.0,0.0,0.0
28,-5.95,131.5,8.7,0.0,0.0,0.0
29,-5.95,131.5,8.7,0.0,0.0,0.0
30,-5.95,131.5,8.7,0.0,0.0,0.0
31,-5.95,131.5,8.7,0.0,0.0,0.0
32,-5.95,131.5,8.7,0.0,0.0,0.0
33,-5.95,131.5,8.7,0.0,0.0,0.0
34,-5.95,131.5,8.7,0.0,0.0,0.0
35,-5.95,131.5,8.7,0.0,0.0,0.0
36,-5.95,131.5,8.7,0.0,0.0,0.0
37,-5.95,131.5,8.7,0.0,0.0,0.0
38,-5.95,131.5,8.7,0.0,0.0,0.0
39,-5.95,131.5,8.7,0.0,0.0,0.0
40,-5.95,131.5,8.7,0.0,0.0,0.0
41,-5.95,131.5,8.7,0.0,0.0,0.0
42,-5.95,131.5,8.7,0.0,0.0,0.0
43,-5.95,131.5,8.7,0.0,0.0,0.0
44,-5.95,131.5,8.7,0.0,0.0,0.0
45,-5.95,131.5,8.7,0.0,0.0,0.0
46,-5.95,131.5,8.7,0.0,0.0,0.0
47,-5.95,131.5,8.7,0.0,0.0,0.0
48,-5.9421456741389695,131.73142501200135,8.697553321317166,-0.004650278180868965,0.0038721707959661366,-0.2630863783008267
49,-5.9421456741389695,131.73142501200135,8.697553321317166,-0.004650278180868965,0.0038721707959661366,-0.2630863783008267
50,-6.004297354212048,131.7442658202173,8.71666270722312,-0.01493777411489586,0.0101436764104536,-0.04881004249106655
51,-5.973449910778375,131.68908446590584,8.689051062235613,-0.017119770911704153,0.011221822148095629,-0.07234835556266299
52,-5.973449910778375,131.68908446590584,8.689051062235613,-0.017119770911704153,0.011221822148095629,-0.07234835556266299
53,-5.973449910778375,131.68908446590584,8.689051062235613,-0.017119770911704153,0.011221822148095629,-0.07234835556266299
54,-6.02958141058625,131.76164886656693,8.688402487571922,-0.00976378237607096,0.01087339759227078,0.5622539001820125
55,-6.081072864672719,131.758330829024,8.724825055700673,-0.004755983912403987,0.009626895385729473,0.23178526141665645
56,-6.065270700013612,131.7562876414016,8.698656292564673,0.001347356510167266,0.00042413142452146953,0.4006791880793099
57,-6.132914458282528,131.82862254432806,8.721606755210031,0.0008787016229841996,0.005507992166683232,1.8099238442648944
58,-6.132914458282528,131.82862254432806,8.721606755210031,0.0008787016229841996,0.005507992166683232,1.8099238442648944
59,-6.132914458282528,131.82862254432806,8.721606755210031,0.0008787016229841996,0.005507992166683232,1.8099238442648944
60,-6.132914458282528,131.82862254432806,8.721606755210031,0.0008787016229841996,0.005507992166683232,1.8099238442648944
61,-6.132914458282528,131.82862254432806,8.721606755210031,0.0008787016229841996,0.005507992166683232,1.8099238442648944
62,-6.059109481165657,131.70481497521777,8.772938201327939,-0.0028010925817452364,0.0003468693627876616,2.240761277326837
63,-6.059109481165657,131.70481497521777,8.772938201327939,-0.0028010925817452364,0.0003468693627876616,2.240761277326837
64,-6.127356008131307,131.65512745875498,8.717716163778412,0.0005600053277974021,0.0015926976681110898,2.0479734368798117
65,-6.127356008131307,131.65512745875498,8.717716163778412,0.0005600053277974021,0.0015926976681110898,2.0479734368798117
